tad_id	tad_chr	tad_start	tad_end	meanAge	percentOld
chr3_114950000_115450000	chr3	114950000	115450000	3	1
chr3_118850000_118950000	chr3	118850000	118950000	3	1
chr3_119350000_119450000	chr3	119350000	119450000	3	1
chr3_119950000_120150000	chr3	119950000	120150000	3	1
chr3_121050000_121150000	chr3	121050000	121150000	3	1
chr3_121250000_121950000	chr3	121250000	121950000	2.55555555555556	0.777777777777778
chr3_122050000_122150000	chr3	122050000	122150000	2.5	0.75
chr3_122950000_123050000	chr3	122950000	123050000	3	1
chr3_123250000_123350000	chr3	123250000	123350000	3	1
chr3_124650000_125350000	chr3	124650000	125350000	3	1
chr3_127250000_127350000	chr3	127250000	127350000	3	1
chr3_127350000_127650000	chr3	127350000	127650000	3	1
chr3_128350000_128550000	chr3	128350000	128550000	3	1
chr3_128550000_128650000	chr3	128550000	128650000	3	1
chr3_128650000_128950000	chr3	128650000	128950000	2.5	0.75
chr3_128950000_129050000	chr3	128950000	129050000	3	1
chr3_132050000_132150000	chr3	132050000	132150000	3	1
chr3_132250000_132350000	chr3	132250000	132350000	3	1
chr3_132350000_132450000	chr3	132350000	132450000	3	1
chr3_133050000_133150000	chr3	133050000	133150000	3	1
chr3_133350000_133450000	chr3	133350000	133450000	3	1
chr3_133450000_133550000	chr3	133450000	133550000	2.33333333333333	0.666666666666667
chr3_134150000_134250000	chr3	134150000	134250000	3	1
chr3_135650000_135750000	chr3	135650000	135750000	3	1
chr3_136650000_136750000	chr3	136650000	136750000	3	1
chr3_137750000_137850000	chr3	137750000	137850000	2	0.5
chr3_138650000_138750000	chr3	138650000	138750000	1.5	0.25
chr3_138750000_138950000	chr3	138750000	138950000	1	0
chr3_139050000_139150000	chr3	139050000	139150000	3	1
chr3_140850000_140950000	chr3	140850000	140950000	3	1
chr3_140950000_141050000	chr3	140950000	141050000	3	1
chr3_142150000_142250000	chr3	142150000	142250000	3	1
chr3_142650000_142750000	chr3	142650000	142750000	3	1
chr3_146250000_146350000	chr3	146250000	146350000	1	0
chr3_148550000_148650000	chr3	148550000	148650000	1	0
chr3_149050000_149150000	chr3	149050000	149150000	1	0
chr3_149450000_149550000	chr3	149450000	149550000	3	1
chr3_150250000_150350000	chr3	150250000	150350000	3	1
chr3_150750000_150850000	chr3	150750000	150850000	3	1
chr3_151550000_151650000	chr3	151550000	151650000	3	1
chr3_153950000_154050000	chr3	153950000	154050000	3	1
chr3_155450000_155550000	chr3	155450000	155550000	3	1
chr3_155550000_155650000	chr3	155550000	155650000	3	1
chr3_156150000_156250000	chr3	156150000	156250000	3	1
chr3_156750000_156850000	chr3	156750000	156850000	3	1
chr3_156850000_156950000	chr3	156850000	156950000	3	1
chr3_157150000_157250000	chr3	157150000	157250000	3	1
chr3_157250000_158250000	chr3	157250000	158250000	3	1
chr3_158250000_158350000	chr3	158250000	158350000	3	1
chr3_158350000_158450000	chr3	158350000	158450000	2	0.5
chr3_160150000_160250000	chr3	160150000	160250000	2.33333333333333	0.666666666666667
chr3_161050000_161150000	chr3	161050000	161150000	3	1
chr3_161150000_161250000	chr3	161150000	161250000	3	1
chr3_164850000_164950000	chr3	164850000	164950000	3	1
chr3_166950000_167050000	chr3	166950000	167050000	3	1
chr3_167450000_167550000	chr3	167450000	167550000	3	1
chr3_169750000_169850000	chr3	169750000	169850000	3	1
chr3_169850000_170050000	chr3	169850000	170050000	3	1
chr3_170550000_170650000	chr3	170550000	170650000	3	1
chr3_170650000_171250000	chr3	170650000	171250000	3	1
chr3_171250000_171350000	chr3	171250000	171350000	3	1
chr3_172350000_172450000	chr3	172350000	172450000	3	1
chr3_172450000_172550000	chr3	172450000	172550000	3	1
chr3_178650000_178750000	chr3	178650000	178750000	3	1
chr3_179250000_179350000	chr3	179250000	179350000	3	1
chr3_179450000_180250000	chr3	179450000	180250000	3	1
chr3_180250000_180350000	chr3	180250000	180350000	3	1
chr3_181350000_181450000	chr3	181350000	181450000	3	1
chr3_182650000_182750000	chr3	182650000	182750000	3	1
chr3_182750000_183050000	chr3	182750000	183050000	3	1
chr3_183550000_183650000	chr3	183550000	183650000	3	1
chr3_183950000_184050000	chr3	183950000	184050000	3	1
chr3_184050000_184150000	chr3	184050000	184150000	2.6	0.8
chr3_184250000_184450000	chr3	184250000	184450000	3	1
chr3_184450000_184550000	chr3	184450000	184550000	3	1
chr3_185250000_185350000	chr3	185250000	185350000	1	0
chr3_185350000_185550000	chr3	185350000	185550000	3	1
chr3_185550000_185650000	chr3	185550000	185650000	3	1
chr3_186450000_186550000	chr3	186450000	186550000	3	1
chr3_186850000_186950000	chr3	186850000	186950000	1	0
chr3_186950000_187350000	chr3	186950000	187350000	1	0
chr3_187350000_187450000	chr3	187350000	187450000	2.33333333333333	0.666666666666667
chr3_190350000_190450000	chr3	190350000	190450000	3	1
chr3_192450000_192550000	chr3	192450000	192550000	3	1
chr3_193250000_193350000	chr3	193250000	193350000	3	1
chr3_194150000_194250000	chr3	194150000	194250000	3	1
chr3_194350000_194950000	chr3	194350000	194950000	3	1
chr3_195250000_195350000	chr3	195250000	195350000	3	1
chr3_195350000_195650000	chr3	195350000	195650000	2.33333333333333	0.666666666666667
chr3_195750000_195850000	chr3	195750000	195850000	3	1
chr3_195850000_195950000	chr3	195850000	195950000	3	1
chr3_195950000_196150000	chr3	195950000	196150000	1	0
chr3_196150000_196250000	chr3	196150000	196250000	3	1
chr3_196650000_196750000	chr3	196650000	196750000	2.33333333333333	0.666666666666667
chr4_0_450000	chr4	0	450000	1	0
chr4_450000_550000	chr4	450000	550000	3	1
chr4_650000_950000	chr4	650000	950000	3	1
chr4_1350000_1550000	chr4	1350000	1550000	2.33333333333333	0.666666666666667
chr4_1650000_1750000	chr4	1650000	1750000	3	1
chr4_2950000_3050000	chr4	2950000	3050000	3	1
chr4_3050000_3450000	chr4	3050000	3450000	3	1
chr4_3450000_3550000	chr4	3450000	3550000	3	1
chr4_3550000_3850000	chr4	3550000	3850000	3	1
chr4_6550000_6650000	chr4	6550000	6650000	2	0.5
chr4_7050000_7150000	chr4	7050000	7150000	3	1
chr4_8450000_8550000	chr4	8450000	8550000	3	1
chr4_8550000_8650000	chr4	8550000	8650000	3	1
chr4_9150000_9450000	chr4	9150000	9450000	1	0
chr4_10450000_10550000	chr4	10450000	10550000	3	1
chr4_10550000_11650000	chr4	10550000	11650000	3	1
chr4_13550000_13650000	chr4	13550000	13650000	3	1
chr4_15650000_15750000	chr4	15650000	15750000	1.66666666666667	0.333333333333333
chr4_15750000_15950000	chr4	15750000	15950000	2	0.5
chr4_15950000_16050000	chr4	15950000	16050000	3	1
chr4_16150000_16250000	chr4	16150000	16250000	3	1
chr4_17450000_17550000	chr4	17450000	17550000	3	1
chr4_20650000_20750000	chr4	20650000	20750000	3	1
chr4_25350000_25450000	chr4	25350000	25450000	3	1
chr4_25750000_25850000	chr4	25750000	25850000	3	1
chr4_26350000_26450000	chr4	26350000	26450000	3	1
chr4_26450000_26950000	chr4	26450000	26950000	3	1
chr4_35950000_36050000	chr4	35950000	36050000	3	1
chr4_36250000_36350000	chr4	36250000	36350000	3	1
chr4_37450000_37550000	chr4	37450000	37550000	1	0
chr4_37850000_37950000	chr4	37850000	37950000	3	1
chr4_38750000_38850000	chr4	38750000	38850000	1	0
chr4_39350000_39450000	chr4	39350000	39450000	3	1
chr4_39950000_40050000	chr4	39950000	40050000	3	1
chr4_40750000_40850000	chr4	40750000	40850000	3	1
chr4_41250000_41550000	chr4	41250000	41550000	3	1
chr4_41650000_41850000	chr4	41650000	41850000	3	1
chr4_41850000_41950000	chr4	41850000	41950000	3	1
chr4_42450000_42550000	chr4	42450000	42550000	3	1
chr4_42850000_42950000	chr4	42850000	42950000	3	1
chr4_44550000_44650000	chr4	44550000	44650000	3	1
chr4_47350000_47450000	chr4	47350000	47450000	3	1
chr4_47450000_47550000	chr4	47450000	47550000	3	1
chr4_47550000_47650000	chr4	47550000	47650000	3	1
chr4_48050000_48150000	chr4	48050000	48150000	3	1
chr4_53850000_55050000	chr4	53850000	55050000	3	1
chr4_55050000_55150000	chr4	55050000	55150000	3	1
chr4_56150000_56250000	chr4	56150000	56250000	3	1
chr4_56250000_56650000	chr4	56250000	56650000	3	1
chr4_56650000_56750000	chr4	56650000	56750000	3	1
chr4_57750000_57850000	chr4	57750000	57850000	3	1
chr4_57850000_57950000	chr4	57850000	57950000	3	1
chr4_68250000_68350000	chr4	68250000	68350000	1	0
chr4_68950000_69050000	chr4	68950000	69050000	1	0
chr4_70450000_70550000	chr4	70450000	70550000	1	0
chr4_71350000_71450000	chr4	71350000	71450000	1	0
chr4_72550000_72650000	chr4	72550000	72650000	3	1
chr4_73050000_73150000	chr4	73050000	73150000	3	1
chr4_73850000_73950000	chr4	73850000	73950000	3	1
chr4_74950000_75050000	chr4	74950000	75050000	1	0
chr4_75650000_75750000	chr4	75650000	75750000	3	1
chr4_75750000_76350000	chr4	75750000	76350000	3	1
chr4_76350000_76450000	chr4	76350000	76450000	3	1
chr4_76750000_76850000	chr4	76750000	76850000	3	1
chr4_76850000_76950000	chr4	76850000	76950000	1.5	0.25
chr4_78150000_78250000	chr4	78150000	78250000	3	1
chr4_79750000_79850000	chr4	79750000	79850000	3	1
chr4_81150000_81250000	chr4	81150000	81250000	3	1
chr4_83650000_83750000	chr4	83650000	83750000	3	1
chr4_84250000_84350000	chr4	84250000	84350000	3	1
chr4_84350000_84450000	chr4	84350000	84450000	3	1
chr4_84450000_84550000	chr4	84450000	84550000	3	1
chr4_87750000_87850000	chr4	87750000	87850000	2	0.5
chr4_88050000_88150000	chr4	88050000	88150000	3	1
chr4_88150000_88350000	chr4	88150000	88350000	1.66666666666667	0.333333333333333
chr4_89350000_89450000	chr4	89350000	89450000	1.66666666666667	0.333333333333333
chr4_89950000_90050000	chr4	89950000	90050000	2	0.5
chr4_91150000_91250000	chr4	91150000	91250000	3	1
chr4_94650000_94750000	chr4	94650000	94750000	3	1
chr4_95050000_95150000	chr4	95050000	95150000	3	1
chr4_95450000_95550000	chr4	95450000	95550000	3	1
chr4_95950000_96050000	chr4	95950000	96050000	3	1
chr4_98950000_99050000	chr4	98950000	99050000	3	1
chr4_99950000_100050000	chr4	99950000	100050000	2	0.5
chr4_100050000_100350000	chr4	100050000	100350000	1	0
chr4_100450000_100750000	chr4	100450000	100750000	3	1
chr4_100750000_100850000	chr4	100750000	100850000	3	1
chr4_100850000_100950000	chr4	100850000	100950000	3	1
chr4_103350000_103950000	chr4	103350000	103950000	2.6	0.8
chr4_103950000_104050000	chr4	103950000	104050000	3	1
chr4_106450000_106550000	chr4	106450000	106550000	3	1
chr4_107050000_107150000	chr4	107050000	107150000	3	1
chr4_108550000_108650000	chr4	108550000	108650000	3	1
chr4_109450000_109550000	chr4	109450000	109550000	3	1
chr4_110850000_110950000	chr4	110850000	110950000	3	1
chr4_110950000_111350000	chr4	110950000	111350000	3	1
chr4_111450000_111550000	chr4	111450000	111550000	3	1
chr4_113050000_113150000	chr4	113050000	113150000	3	1
chr4_113550000_113650000	chr4	113550000	113650000	3	1
chr4_119250000_119350000	chr4	119250000	119350000	3	1
chr4_120950000_121050000	chr4	120950000	121050000	3	1
chr4_122550000_122650000	chr4	122550000	122650000	3	1
chr4_122650000_122750000	chr4	122650000	122750000	2.5	0.75
chr4_123450000_123550000	chr4	123450000	123550000	1	0
chr4_123850000_123950000	chr4	123850000	123950000	3	1
chr4_126150000_126250000	chr4	126150000	126250000	3	1
chr4_128650000_128750000	chr4	128650000	128750000	3	1
chr4_128750000_128850000	chr4	128750000	128850000	3	1
chr4_128850000_128950000	chr4	128850000	128950000	3	1
chr4_139850000_139950000	chr4	139850000	139950000	3	1
chr4_141150000_141250000	chr4	141150000	141250000	3	1
chr4_144350000_144450000	chr4	144350000	144450000	3	1
chr4_145050000_145950000	chr4	145050000	145950000	3	1
chr4_146450000_146550000	chr4	146450000	146550000	3	1
chr4_148450000_148550000	chr4	148450000	148550000	3	1
chr4_148550000_148750000	chr4	148550000	148750000	3	1
chr4_151850000_151950000	chr4	151850000	151950000	3	1
chr4_151950000_152050000	chr4	151950000	152050000	3	1
chr4_153250000_153350000	chr4	153250000	153350000	3	1
chr4_153650000_153750000	chr4	153650000	153750000	1	0
chr4_153750000_153950000	chr4	153750000	153950000	3	1
chr4_154550000_154650000	chr4	154550000	154650000	3	1
chr4_154650000_154750000	chr4	154650000	154750000	3	1
chr4_155350000_155450000	chr4	155350000	155450000	3	1
chr4_156250000_156350000	chr4	156250000	156350000	3	1
chr4_156650000_156750000	chr4	156650000	156750000	3	1
chr4_156750000_156850000	chr4	156750000	156850000	3	1
chr4_156850000_158050000	chr4	156850000	158050000	3	1
chr4_158050000_158150000	chr4	158050000	158150000	3	1
chr4_159050000_159150000	chr4	159050000	159150000	3	1
chr4_159550000_159650000	chr4	159550000	159650000	2.33333333333333	0.666666666666667
chr4_164350000_164450000	chr4	164350000	164450000	2.33333333333333	0.666666666666667
chr4_165850000_165950000	chr4	165850000	165950000	1	0
chr4_165950000_166050000	chr4	165950000	166050000	1	0
chr4_166050000_166350000	chr4	166050000	166350000	3	1
chr4_166950000_167050000	chr4	166950000	167050000	3	1
chr4_169050000_169750000	chr4	169050000	169750000	1	0
chr4_169750000_169850000	chr4	169750000	169850000	3	1
chr4_170550000_170650000	chr4	170550000	170650000	3	1
chr4_170650000_170750000	chr4	170650000	170750000	3	1
chr4_170950000_171050000	chr4	170950000	171050000	3	1
chr4_173750000_173850000	chr4	173750000	173850000	3	1
chr4_174250000_174350000	chr4	174250000	174350000	2.33333333333333	0.666666666666667
chr4_175150000_175250000	chr4	175150000	175250000	3	1
chr4_175550000_175650000	chr4	175550000	175650000	3	1
chr4_176750000_176850000	chr4	176750000	176850000	3	1
chr4_177150000_177250000	chr4	177150000	177250000	3	1
chr4_183750000_183850000	chr4	183750000	183850000	3	1
chr4_185050000_185150000	chr4	185050000	185150000	3	1
chr4_185550000_185650000	chr4	185550000	185650000	3	1
chr4_186450000_186550000	chr4	186450000	186550000	3	1
chr4_187050000_187150000	chr4	187050000	187150000	2.33333333333333	0.666666666666667
chr5_5350000_5450000	chr5	5350000	5450000	3	1
chr5_6650000_6750000	chr5	6650000	6750000	3	1
chr5_7750000_7850000	chr5	7750000	7850000	3	1
chr5_10250000_10350000	chr5	10250000	10350000	3	1
chr5_13850000_13950000	chr5	13850000	13950000	3	1
chr5_14550000_14650000	chr5	14550000	14650000	3	1
chr5_14650000_14950000	chr5	14650000	14950000	3	1
chr5_16050000_16150000	chr5	16050000	16150000	3	1
chr5_17150000_17250000	chr5	17150000	17250000	1	0
chr5_21750000_21850000	chr5	21750000	21850000	3	1
chr5_31250000_31350000	chr5	31250000	31350000	1	0
chr5_31450000_31550000	chr5	31450000	31550000	3	1
chr5_32050000_32150000	chr5	32050000	32150000	3	1
chr5_32150000_32350000	chr5	32150000	32350000	3	1
chr5_32550000_32650000	chr5	32550000	32650000	3	1
chr5_32650000_33350000	chr5	32650000	33350000	3	1
chr5_33450000_33950000	chr5	33450000	33950000	3	1
chr5_33950000_34050000	chr5	33950000	34050000	2	0.5
chr5_34350000_34850000	chr5	34350000	34850000	3	1
chr5_34850000_34950000	chr5	34850000	34950000	3	1
chr5_35950000_36050000	chr5	35950000	36050000	1	0
chr5_36650000_36750000	chr5	36650000	36750000	3	1
chr5_37250000_37350000	chr5	37250000	37350000	3	1
chr5_38250000_38350000	chr5	38250000	38350000	3	1
chr5_38850000_38950000	chr5	38850000	38950000	3	1
chr5_39450000_39550000	chr5	39450000	39550000	3	1
chr5_40750000_40850000	chr5	40750000	40850000	3	1
chr5_40850000_40950000	chr5	40850000	40950000	3	1
chr5_42850000_42950000	chr5	42850000	42950000	3	1
chr5_42950000_43050000	chr5	42950000	43050000	1	0
chr5_43450000_43550000	chr5	43450000	43550000	3	1
chr5_43550000_43650000	chr5	43550000	43650000	3	1
chr5_44750000_44850000	chr5	44750000	44850000	3	1
chr5_52050000_52150000	chr5	52050000	52150000	3	1
chr5_52350000_52450000	chr5	52350000	52450000	3	1
chr5_53750000_53850000	chr5	53750000	53850000	3	1
chr5_54350000_54450000	chr5	54350000	54450000	3	1
chr5_54450000_54550000	chr5	54450000	54550000	3	1
chr5_54550000_54950000	chr5	54550000	54950000	3	1
chr5_55050000_55150000	chr5	55050000	55150000	3	1
chr5_55450000_55550000	chr5	55450000	55550000	3	1
chr5_56150000_56250000	chr5	56150000	56250000	3	1
chr5_56450000_56550000	chr5	56450000	56550000	3	1
chr5_57650000_57750000	chr5	57650000	57750000	3	1
chr5_58050000_58150000	chr5	58050000	58150000	3	1
chr5_59150000_59850000	chr5	59150000	59850000	1	0
chr5_60150000_60250000	chr5	60150000	60250000	3	1
chr5_61650000_61750000	chr5	61650000	61750000	3	1
chr5_63850000_63950000	chr5	63850000	63950000	3	1
chr5_64750000_64850000	chr5	64750000	64850000	3	1
chr5_64850000_64950000	chr5	64850000	64950000	3	1
chr5_64950000_65350000	chr5	64950000	65350000	3	1
chr5_66450000_66550000	chr5	66450000	66550000	3	1
chr5_67450000_67550000	chr5	67450000	67550000	3	1
chr5_71550000_71650000	chr5	71550000	71650000	3	1
chr5_72150000_72250000	chr5	72150000	72250000	3	1
chr5_72250000_72750000	chr5	72250000	72750000	2.33333333333333	0.666666666666667
chr5_72750000_72850000	chr5	72750000	72850000	3	1
chr5_72850000_73050000	chr5	72850000	73050000	3	1
chr5_73950000_74050000	chr5	73950000	74050000	3	1
chr5_74650000_74950000	chr5	74650000	74950000	3	1
chr5_74950000_75050000	chr5	74950000	75050000	3	1
chr5_75750000_75850000	chr5	75750000	75850000	3	1
chr5_76050000_76150000	chr5	76050000	76150000	3	1
chr5_76250000_76350000	chr5	76250000	76350000	3	1
chr5_76750000_76850000	chr5	76750000	76850000	3	1
chr5_78150000_78250000	chr5	78150000	78250000	3	1
chr5_78450000_78750000	chr5	78450000	78750000	3	1
chr5_79750000_79850000	chr5	79750000	79850000	3	1
chr5_79850000_79950000	chr5	79850000	79950000	3	1
chr5_79950000_80450000	chr5	79950000	80450000	3	1
chr5_80550000_80650000	chr5	80550000	80650000	3	1
chr5_80650000_81450000	chr5	80650000	81450000	3	1
chr5_82850000_82950000	chr5	82850000	82950000	3	1
chr5_86650000_86750000	chr5	86650000	86750000	3	1
chr5_87950000_88050000	chr5	87950000	88050000	3	1
chr5_90650000_90750000	chr5	90650000	90750000	3	1
chr5_93150000_93250000	chr5	93150000	93250000	3	1
chr5_94150000_94250000	chr5	94150000	94250000	3	1
chr5_94750000_94850000	chr5	94750000	94850000	3	1
chr5_96050000_96450000	chr5	96050000	96450000	3	1
chr5_96450000_96550000	chr5	96450000	96550000	3	1
chr5_98250000_98350000	chr5	98250000	98350000	3	1
chr5_99750000_101050000	chr5	99750000	101050000	3	1
chr5_101550000_101650000	chr5	101550000	101650000	1	0
chr5_101650000_101750000	chr5	101650000	101750000	1	0
chr5_102450000_102550000	chr5	102450000	102550000	3	1
chr5_102550000_102750000	chr5	102550000	102750000	3	1
chr5_102850000_102950000	chr5	102850000	102950000	3	1
chr5_109950000_110050000	chr5	109950000	110050000	3	1
chr5_110350000_110450000	chr5	110350000	110450000	1	0
chr5_110750000_110850000	chr5	110750000	110850000	3	1
chr5_112150000_112250000	chr5	112150000	112250000	2	0.5
chr5_112650000_112850000	chr5	112650000	112850000	2	0.5
chr5_114450000_114550000	chr5	114450000	114550000	3	1
chr5_114550000_114650000	chr5	114550000	114650000	3	1
chr5_114850000_114950000	chr5	114850000	114950000	1.5	0.25
chr5_115350000_115450000	chr5	115350000	115450000	3	1
chr5_115450000_116350000	chr5	115450000	116350000	3	1
chr5_118350000_118650000	chr5	118350000	118650000	3	1
chr5_118750000_118850000	chr5	118750000	118850000	1	0
chr5_121350000_121450000	chr5	121350000	121450000	3	1
chr5_121450000_121550000	chr5	121450000	121550000	1	0
chr5_121550000_121750000	chr5	121550000	121750000	3	1
chr5_122750000_122850000	chr5	122750000	122850000	3	1
chr5_125650000_125850000	chr5	125650000	125850000	3	1
chr5_125850000_125950000	chr5	125850000	125950000	3	1
chr5_126750000_126850000	chr5	126750000	126850000	3	1
chr5_127450000_127550000	chr5	127450000	127550000	3	1
chr5_128150000_128250000	chr5	128150000	128250000	3	1
chr5_130650000_130750000	chr5	130650000	130750000	3	1
chr5_131350000_131450000	chr5	131350000	131450000	1	0
chr5_131750000_131850000	chr5	131750000	131850000	2	0.5
chr5_131850000_132150000	chr5	131850000	132150000	2.14285714285714	0.571428571428571
chr5_132150000_132250000	chr5	132150000	132250000	2.5	0.75
chr5_132250000_132350000	chr5	132250000	132350000	3	1
chr5_133250000_133350000	chr5	133250000	133350000	3	1
chr5_133450000_133550000	chr5	133450000	133550000	3	1
chr5_133550000_133950000	chr5	133550000	133950000	3	1
chr5_134050000_134150000	chr5	134050000	134150000	3	1
chr5_134150000_134250000	chr5	134150000	134250000	3	1
chr5_134650000_134750000	chr5	134650000	134750000	3	1
chr5_136850000_136950000	chr5	136850000	136950000	3	1
chr5_137450000_137550000	chr5	137450000	137550000	3	1
chr5_137550000_137650000	chr5	137550000	137650000	3	1
chr5_137650000_137750000	chr5	137650000	137750000	3	1
chr5_137750000_137850000	chr5	137750000	137850000	3	1
chr5_137850000_138650000	chr5	137850000	138650000	3	1
chr5_138650000_138950000	chr5	138650000	138950000	3	1
chr5_139550000_139650000	chr5	139550000	139650000	3	1
chr5_140050000_140150000	chr5	140050000	140150000	2	0.5
chr5_140950000_141050000	chr5	140950000	141050000	3	1
chr5_141250000_141350000	chr5	141250000	141350000	3	1
chr5_143450000_143550000	chr5	143450000	143550000	3	1
chr5_145450000_145550000	chr5	145450000	145550000	3	1
chr5_145550000_145750000	chr5	145550000	145750000	3	1
chr5_145750000_145850000	chr5	145750000	145850000	3	1
chr5_147150000_147250000	chr5	147150000	147250000	2	0.5
chr5_148050000_148150000	chr5	148050000	148150000	3	1
chr5_148550000_148650000	chr5	148550000	148650000	3	1
chr5_148950000_149050000	chr5	148950000	149050000	3	1
chr5_149750000_149850000	chr5	149750000	149850000	3	1
chr5_150550000_150650000	chr5	150550000	150650000	3	1
chr5_151050000_151150000	chr5	151050000	151150000	3	1
chr5_151150000_151250000	chr5	151150000	151250000	3	1
chr5_154050000_154250000	chr5	154050000	154250000	3	1
chr5_154250000_154350000	chr5	154250000	154350000	3	1
chr5_154350000_154450000	chr5	154350000	154450000	1	0
chr5_156450000_156550000	chr5	156450000	156550000	1	0
chr5_156550000_156650000	chr5	156550000	156650000	2	0.5
chr5_156650000_157050000	chr5	156650000	157050000	3	1
chr5_157050000_157150000	chr5	157050000	157150000	2	0.5
chr5_158450000_158550000	chr5	158450000	158550000	3	1
chr5_158550000_158650000	chr5	158550000	158650000	3	1
chr5_158650000_158750000	chr5	158650000	158750000	3	1
chr5_159350000_159450000	chr5	159350000	159450000	3	1
chr5_159450000_159750000	chr5	159450000	159750000	3	1
chr5_159750000_159850000	chr5	159750000	159850000	3	1
chr5_168950000_169050000	chr5	168950000	169050000	3	1
chr5_169950000_170050000	chr5	169950000	170050000	3	1
chr5_170750000_170850000	chr5	170750000	170850000	3	1
chr5_170850000_171250000	chr5	170850000	171250000	1	0
chr5_171250000_171350000	chr5	171250000	171350000	3	1
chr5_172050000_172150000	chr5	172050000	172150000	3	1
chr5_172650000_172750000	chr5	172650000	172750000	3	1
chr5_173350000_173450000	chr5	173350000	173450000	1	0
chr5_173650000_173750000	chr5	173650000	173750000	3	1
chr5_175850000_175950000	chr5	175850000	175950000	3	1
chr5_176950000_177050000	chr5	176950000	177050000	3	1
chr5_177550000_177650000	chr5	177550000	177650000	3	1
chr5_178950000_179050000	chr5	178950000	179050000	3	1
chr5_179050000_179150000	chr5	179050000	179150000	2	0.5
chr5_180750000_180905260	chr5	180750000	180905260	1	0
chr6_1350000_1450000	chr6	1350000	1450000	3	1
chr6_2650000_2750000	chr6	2650000	2750000	3	1
chr6_2950000_3050000	chr6	2950000	3050000	2	0.5
chr6_3750000_3950000	chr6	3750000	3950000	1	0
chr6_4050000_4150000	chr6	4050000	4150000	2	0.5
chr6_4950000_5050000	chr6	4950000	5050000	3	1
chr6_5050000_5350000	chr6	5050000	5350000	3	1
chr6_6550000_6650000	chr6	6550000	6650000	3	1
chr6_7150000_7250000	chr6	7150000	7250000	3	1
chr6_7550000_7650000	chr6	7550000	7650000	3	1
chr6_7650000_7950000	chr6	7650000	7950000	3	1
chr6_8050000_8150000	chr6	8050000	8150000	1	0
chr6_10350000_10450000	chr6	10350000	10450000	3	1
chr6_10750000_10850000	chr6	10750000	10850000	2.33333333333333	0.666666666666667
chr6_11450000_11550000	chr6	11450000	11550000	3	1
chr6_13250000_13350000	chr6	13250000	13350000	3	1
chr6_13350000_13550000	chr6	13350000	13550000	3	1
chr6_13550000_13650000	chr6	13550000	13650000	3	1
chr6_15650000_16150000	chr6	15650000	16150000	3	1
chr6_16150000_16250000	chr6	16150000	16250000	3	1
chr6_17850000_18150000	chr6	17850000	18150000	3	1
chr6_18150000_18250000	chr6	18150000	18250000	3	1
chr6_18450000_18550000	chr6	18450000	18550000	3	1
chr6_20050000_20150000	chr6	20050000	20150000	3	1
chr6_20450000_20550000	chr6	20450000	20550000	3	1
chr6_21550000_21650000	chr6	21550000	21650000	3	1
chr6_24350000_24450000	chr6	24350000	24450000	2.33333333333333	0.666666666666667
chr6_25150000_25950000	chr6	25150000	25950000	1.75	0.375
chr6_25950000_26050000	chr6	25950000	26050000	1	0
chr6_26550000_26650000	chr6	26550000	26650000	3	1
chr6_27750000_27850000	chr6	27750000	27850000	1	0
chr6_28950000_29050000	chr6	28950000	29050000	2	0.5
chr6_29050000_29550000	chr6	29050000	29550000	1.2	0.1
chr6_29550000_29650000	chr6	29550000	29650000	1	0
chr6_29650000_30050000	chr6	29650000	30050000	2	0.5
chr6_30050000_30150000	chr6	30050000	30150000	1	0
chr6_30450000_30550000	chr6	30450000	30550000	2.5	0.75
chr6_31350000_31450000	chr6	31350000	31450000	1	0
chr6_31450000_31550000	chr6	31450000	31550000	1.57142857142857	0.285714285714286
chr6_33150000_33250000	chr6	33150000	33250000	3	1
chr6_33250000_33350000	chr6	33250000	33350000	3	1
chr6_33350000_33450000	chr6	33350000	33450000	3	1
chr6_33450000_33550000	chr6	33450000	33550000	3	1
chr6_34050000_34150000	chr6	34050000	34150000	3	1
chr6_34150000_34350000	chr6	34150000	34350000	2	0.5
chr6_34350000_34450000	chr6	34350000	34450000	3	1
chr6_35150000_35250000	chr6	35150000	35250000	3	1
chr6_35250000_35350000	chr6	35250000	35350000	3	1
chr6_35350000_35450000	chr6	35350000	35450000	3	1
chr6_36350000_36450000	chr6	36350000	36450000	3	1
chr6_36450000_36550000	chr6	36450000	36550000	3	1
chr6_36550000_36650000	chr6	36550000	36650000	3	1
chr6_36750000_36850000	chr6	36750000	36850000	3	1
chr6_36850000_36950000	chr6	36850000	36950000	3	1
chr6_36950000_37150000	chr6	36950000	37150000	3	1
chr6_37150000_37250000	chr6	37150000	37250000	2	0.5
chr6_37550000_37650000	chr6	37550000	37650000	3	1
chr6_38050000_38650000	chr6	38050000	38650000	3	1
chr6_39150000_39250000	chr6	39150000	39250000	3	1
chr6_41250000_41350000	chr6	41250000	41350000	1	0
chr6_41550000_41650000	chr6	41550000	41650000	3	1
chr6_41650000_41950000	chr6	41650000	41950000	2.75	0.875
chr6_41950000_42050000	chr6	41950000	42050000	3	1
chr6_42550000_42750000	chr6	42550000	42750000	3	1
chr6_42750000_42850000	chr6	42750000	42850000	3	1
chr6_43050000_43150000	chr6	43050000	43150000	3	1
chr6_43150000_43450000	chr6	43150000	43450000	3	1
chr6_43450000_43550000	chr6	43450000	43550000	3	1
