"chr"	"start"	"end"	"TAD"	"Length"
"1849"	"chr5"	49384000	52034000	"TAD 1849"	2650000
"1850"	"chr5"	52134000	52823000	"TAD 1850"	689000
"1851"	"chr5"	52894000	53245000	"TAD 1851"	351000
"1852"	"chr5"	53352000	53642000	"TAD 1852"	290000
"1853"	"chr5"	53695000	54113000	"TAD 1853"	418000
"1854"	"chr5"	54201000	57654000	"TAD 1854"	3453000
"1855"	"chr5"	57722000	62864000	"TAD 1855"	5142000
"1856"	"chr5"	62883000	63760000	"TAD 1856"	877000
"1857"	"chr5"	63818000	64851000	"TAD 1857"	1033000
"1858"	"chr5"	64969000	65262000	"TAD 1858"	293000
"1859"	"chr5"	65345000	65688000	"TAD 1859"	343000
"1860"	"chr5"	65751000	66244000	"TAD 1860"	493000
"1861"	"chr5"	66264000	66631000	"TAD 1861"	367000
"1862"	"chr5"	66725000	67017000	"TAD 1862"	292000
"1863"	"chr5"	67034000	67241000	"TAD 1863"	207000
"1864"	"chr5"	67310000	67480000	"TAD 1864"	170000
"1865"	"chr5"	67506000	68100000	"TAD 1865"	594000
"1866"	"chr5"	68227000	69471000	"TAD 1866"	1244000
"1867"	"chr5"	69485000	72089000	"TAD 1867"	2604000
"1868"	"chr5"	72167000	73378000	"TAD 1868"	1211000
"1869"	"chr5"	73441000	74294000	"TAD 1869"	853000
"1870"	"chr5"	74309000	75147000	"TAD 1870"	838000
"1871"	"chr5"	75224000	76529000	"TAD 1871"	1305000
"1872"	"chr5"	76530000	76855000	"TAD 1872"	325000
"1873"	"chr5"	76993000	77228000	"TAD 1873"	235000
"1874"	"chr5"	77481000	82340000	"TAD 1874"	4859000
"1875"	"chr5"	82394000	83426000	"TAD 1875"	1032000
"1876"	"chr5"	83547000	85910000	"TAD 1876"	2363000
"1877"	"chr5"	86065000	86168000	"TAD 1877"	103000
"1878"	"chr5"	86230000	86791000	"TAD 1878"	561000
"1879"	"chr5"	86888000	88347000	"TAD 1879"	1459000
"1880"	"chr5"	88554000	88756000	"TAD 1880"	202000
"1881"	"chr5"	88893000	90132000	"TAD 1881"	1239000
"1882"	"chr5"	90233000	90900000	"TAD 1882"	667000
"1883"	"chr5"	90966000	92976000	"TAD 1883"	2010000
"1884"	"chr5"	92990000	93277000	"TAD 1884"	287000
"1885"	"chr5"	93440000	97071000	"TAD 1885"	3631000
"1886"	"chr5"	97143000	98162000	"TAD 1886"	1019000
"1887"	"chr5"	98165000	99164000	"TAD 1887"	999000
"1888"	"chr5"	99203000	99881000	"TAD 1888"	678000
"1889"	"chr5"	99952000	100033000	"TAD 1889"	81000
"1890"	"chr5"	100063000	100351000	"TAD 1890"	288000
"1891"	"chr5"	100361000	100492000	"TAD 1891"	131000
"1892"	"chr5"	100536000	100811000	"TAD 1892"	275000
"1893"	"chr5"	100823000	100911000	"TAD 1893"	88000
"1894"	"chr5"	100989000	101628000	"TAD 1894"	639000
"1895"	"chr5"	101734000	102082000	"TAD 1895"	348000
"1896"	"chr5"	102230000	103307000	"TAD 1896"	1077000
"1897"	"chr5"	103343000	103646000	"TAD 1897"	303000
"1898"	"chr5"	103663000	103906000	"TAD 1898"	243000
"1899"	"chr5"	103962000	104527000	"TAD 1899"	565000
"1900"	"chr5"	104729000	105232000	"TAD 1900"	503000
"1901"	"chr5"	105425000	105862000	"TAD 1901"	437000
"1902"	"chr5"	105971000	106449000	"TAD 1902"	478000
"1903"	"chr5"	106454000	107561000	"TAD 1903"	1107000
"1904"	"chr5"	107610000	107825000	"TAD 1904"	215000
"1905"	"chr5"	107919000	108178000	"TAD 1905"	259000
"1906"	"chr5"	108221000	108660000	"TAD 1906"	439000
"1907"	"chr5"	108961000	109915000	"TAD 1907"	954000
"1908"	"chr5"	110370000	110851000	"TAD 1908"	481000
"1909"	"chr5"	110903000	111275000	"TAD 1909"	372000
"1910"	"chr5"	111416000	112149000	"TAD 1910"	733000
"1911"	"chr5"	112223000	112425000	"TAD 1911"	202000
"1912"	"chr5"	112446000	113073000	"TAD 1912"	627000
"1913"	"chr5"	113104000	113242000	"TAD 1913"	138000
"1914"	"chr5"	113355000	113733000	"TAD 1914"	378000
"1915"	"chr5"	113749000	114945000	"TAD 1915"	1196000
"1916"	"chr5"	114966000	115468000	"TAD 1916"	502000
"1917"	"chr5"	115656000	115726000	"TAD 1917"	70000
"1918"	"chr5"	115749000	116019000	"TAD 1918"	270000
"1919"	"chr5"	116030000	117054000	"TAD 1919"	1024000
"1920"	"chr5"	117132000	117477000	"TAD 1920"	345000
"1921"	"chr5"	117550000	117949000	"TAD 1921"	399000
"1922"	"chr5"	117987000	118247000	"TAD 1922"	260000
"1923"	"chr5"	118279000	118736000	"TAD 1923"	457000
"1924"	"chr5"	118785000	119707000	"TAD 1924"	922000
"1925"	"chr5"	119781000	120080000	"TAD 1925"	299000
"1926"	"chr5"	120155000	120436000	"TAD 1926"	281000
"1927"	"chr5"	120523000	120761000	"TAD 1927"	238000
"1928"	"chr5"	120844000	121187000	"TAD 1928"	343000
"1929"	"chr5"	121205000	121611000	"TAD 1929"	406000
"1930"	"chr5"	121640000	122361000	"TAD 1930"	721000
"1931"	"chr5"	122421000	122779000	"TAD 1931"	358000
"1932"	"chr5"	122846000	123187000	"TAD 1932"	341000
"1933"	"chr5"	123260000	123906000	"TAD 1933"	646000
"1934"	"chr5"	123950000	124299000	"TAD 1934"	349000
"1935"	"chr5"	124367000	124585000	"TAD 1935"	218000
"1936"	"chr5"	124615000	125346000	"TAD 1936"	731000
"1937"	"chr5"	125542000	128424000	"TAD 1937"	2882000
"1938"	"chr5"	128509000	128961000	"TAD 1938"	452000
"1939"	"chr5"	129062000	129581000	"TAD 1939"	519000
"1940"	"chr5"	129612000	129838000	"TAD 1940"	226000
"1941"	"chr5"	129924000	130201000	"TAD 1941"	277000
"1942"	"chr5"	130400000	131423000	"TAD 1942"	1023000
"1943"	"chr5"	131461000	133999000	"TAD 1943"	2538000
"1944"	"chr5"	134184000	135343000	"TAD 1944"	1159000
"1945"	"chr5"	135403000	135857000	"TAD 1945"	454000
"1946"	"chr5"	135903000	136135000	"TAD 1946"	232000
"1947"	"chr5"	136292000	136735000	"TAD 1947"	443000
"1948"	"chr5"	136790000	137759000	"TAD 1948"	969000
"1949"	"chr5"	137875000	138022000	"TAD 1949"	147000
"1950"	"chr5"	138090000	138154000	"TAD 1950"	64000
"1951"	"chr5"	138226000	138667000	"TAD 1951"	441000
"1952"	"chr5"	138696000	139768000	"TAD 1952"	1072000
"1953"	"chr5"	139834000	140319000	"TAD 1953"	485000
"1954"	"chr5"	140326000	140396000	"TAD 1954"	70000
"1955"	"chr5"	140461000	140701000	"TAD 1955"	240000
"1956"	"chr5"	140885000	142308000	"TAD 1956"	1423000
"1957"	"chr5"	142373000	142436000	"TAD 1957"	63000
"1958"	"chr5"	142487000	143300000	"TAD 1958"	813000
"1959"	"chr5"	143337000	144235000	"TAD 1959"	898000
"1960"	"chr5"	144236000	144717000	"TAD 1960"	481000
"1961"	"chr5"	144803000	145015000	"TAD 1961"	212000
"1962"	"chr5"	145575000	146028000	"TAD 1962"	453000
"1963"	"chr5"	146236000	146463000	"TAD 1963"	227000
"1964"	"chr5"	146677000	147318000	"TAD 1964"	641000
"1965"	"chr5"	147417000	148263000	"TAD 1965"	846000
"1966"	"chr5"	148337000	149637000	"TAD 1966"	1300000
"1967"	"chr5"	149650000	151834684	"TAD 1967"	2184684
"1968"	"chr6"	0	3326000	"TAD 1968"	3326000
"1969"	"chr6"	3501000	5587000	"TAD 1969"	2086000
"1970"	"chr6"	5654000	6880000	"TAD 1970"	1226000
"1971"	"chr6"	7017000	7601000	"TAD 1971"	584000
"1972"	"chr6"	7737000	8252000	"TAD 1972"	515000
"1973"	"chr6"	8269000	8820000	"TAD 1973"	551000
"1974"	"chr6"	8968000	11765000	"TAD 1974"	2797000
"1975"	"chr6"	11916000	12223000	"TAD 1975"	307000
"1976"	"chr6"	12355000	13256000	"TAD 1976"	901000
"1977"	"chr6"	13317000	16944000	"TAD 1977"	3627000
"1978"	"chr6"	17031000	17601000	"TAD 1978"	570000
"1979"	"chr6"	17675000	18808000	"TAD 1979"	1133000
"1980"	"chr6"	18913000	21746000	"TAD 1980"	2833000
"1981"	"chr6"	21784000	22088000	"TAD 1981"	304000
"1982"	"chr6"	22134000	23455000	"TAD 1982"	1321000
"1983"	"chr6"	23539000	24396000	"TAD 1983"	857000
"1984"	"chr6"	24523000	25788000	"TAD 1984"	1265000
"1985"	"chr6"	25896000	28398000	"TAD 1985"	2502000
"1986"	"chr6"	28519000	29134000	"TAD 1986"	615000
"1987"	"chr6"	29168000	29666000	"TAD 1987"	498000
"1988"	"chr6"	29686000	30357000	"TAD 1988"	671000
"1989"	"chr6"	30520000	31005000	"TAD 1989"	485000
"1990"	"chr6"	31081000	31466000	"TAD 1990"	385000
"1991"	"chr6"	31530000	33226000	"TAD 1991"	1696000
"1992"	"chr6"	33256000	35169000	"TAD 1992"	1913000
"1993"	"chr6"	35274000	35356000	"TAD 1993"	82000
"1994"	"chr6"	35401000	37029000	"TAD 1994"	1628000
"1995"	"chr6"	37065000	37459000	"TAD 1995"	394000
"1996"	"chr6"	37470000	37963000	"TAD 1996"	493000
"1997"	"chr6"	37998000	38320000	"TAD 1997"	322000
"1998"	"chr6"	38401000	38541000	"TAD 1998"	140000
"1999"	"chr6"	38640000	39117000	"TAD 1999"	477000
"2000"	"chr6"	39145000	39785000	"TAD 2000"	640000
"2001"	"chr6"	39882000	40443000	"TAD 2001"	561000
"2002"	"chr6"	40485000	41529000	"TAD 2002"	1044000
"2003"	"chr6"	41566000	42098000	"TAD 2003"	532000
"2004"	"chr6"	42235000	42950000	"TAD 2004"	715000
"2005"	"chr6"	42965000	47045000	"TAD 2005"	4080000
"2006"	"chr6"	47246000	47599000	"TAD 2006"	353000
"2007"	"chr6"	47847000	48073000	"TAD 2007"	226000
"2008"	"chr6"	48175000	48983000	"TAD 2008"	808000
"2009"	"chr6"	49019000	49377000	"TAD 2009"	358000
"2010"	"chr6"	49549000	50529000	"TAD 2010"	980000
"2011"	"chr6"	50675000	51137000	"TAD 2011"	462000
"2012"	"chr6"	51242000	51582000	"TAD 2012"	340000
"2013"	"chr6"	51602000	52269000	"TAD 2013"	667000
"2014"	"chr6"	52335000	52976000	"TAD 2014"	641000
"2015"	"chr6"	52979000	53734000	"TAD 2015"	755000
"2016"	"chr6"	53782000	55170000	"TAD 2016"	1388000
"2017"	"chr6"	55235000	56027000	"TAD 2017"	792000
"2018"	"chr6"	56068000	56666000	"TAD 2018"	598000
"2019"	"chr6"	56737000	56915000	"TAD 2019"	178000
"2020"	"chr6"	57094000	57455000	"TAD 2020"	361000
"2021"	"chr6"	57533000	58462000	"TAD 2021"	929000
"2022"	"chr6"	58613000	58774000	"TAD 2022"	161000
"2023"	"chr6"	58834000	59181000	"TAD 2023"	347000
"2024"	"chr6"	59250000	59500000	"TAD 2024"	250000
"2025"	"chr6"	59599000	60187000	"TAD 2025"	588000
"2026"	"chr6"	60217000	61293000	"TAD 2026"	1076000
"2027"	"chr6"	61366000	64613000	"TAD 2027"	3247000
"2028"	"chr6"	64692000	65167000	"TAD 2028"	475000
"2029"	"chr6"	65168000	66518000	"TAD 2029"	1350000
"2030"	"chr6"	66661000	66725000	"TAD 2030"	64000
"2031"	"chr6"	66882000	67495000	"TAD 2031"	613000
"2032"	"chr6"	67691000	68111000	"TAD 2032"	420000
"2033"	"chr6"	68146000	68920000	"TAD 2033"	774000
"2034"	"chr6"	69120000	69595000	"TAD 2034"	475000
"2035"	"chr6"	69716000	69774000	"TAD 2035"	58000
"2036"	"chr6"	69851000	70162000	"TAD 2036"	311000
"2037"	"chr6"	70307000	70593000	"TAD 2037"	286000
"2038"	"chr6"	70818000	71804000	"TAD 2038"	986000
"2039"	"chr6"	71946000	72305000	"TAD 2039"	359000
"2040"	"chr6"	72422000	72854000	"TAD 2040"	432000
"2041"	"chr6"	72936000	73225000	"TAD 2041"	289000
"2042"	"chr6"	73389000	77570000	"TAD 2042"	4181000
"2043"	"chr6"	77656000	78511000	"TAD 2043"	855000
"2044"	"chr6"	78541000	81796000	"TAD 2044"	3255000
"2045"	"chr6"	81977000	83289000	"TAD 2045"	1312000
"2046"	"chr6"	83356000	83752000	"TAD 2046"	396000
"2047"	"chr6"	83850000	84057000	"TAD 2047"	207000
"2048"	"chr6"	84109000	85114000	"TAD 2048"	1005000
"2049"	"chr6"	85169000	85571000	"TAD 2049"	402000
"2050"	"chr6"	85714000	85891000	"TAD 2050"	177000
"2051"	"chr6"	85924000	86361000	"TAD 2051"	437000
"2052"	"chr6"	86443000	87004000	"TAD 2052"	561000
"2053"	"chr6"	87100000	87803000	"TAD 2053"	703000
"2054"	"chr6"	87857000	88069000	"TAD 2054"	212000
"2055"	"chr6"	88154000	88489000	"TAD 2055"	335000
"2056"	"chr6"	88550000	88832000	"TAD 2056"	282000
"2057"	"chr6"	88933000	89584000	"TAD 2057"	651000
"2058"	"chr6"	89776000	90253000	"TAD 2058"	477000
"2059"	"chr6"	90337000	90597000	"TAD 2059"	260000
"2060"	"chr6"	90616000	91421000	"TAD 2060"	805000
"2061"	"chr6"	91534000	92703000	"TAD 2061"	1169000
"2062"	"chr6"	92794000	94044000	"TAD 2062"	1250000
"2063"	"chr6"	94065000	94468000	"TAD 2063"	403000
"2064"	"chr6"	94545000	94970000	"TAD 2064"	425000
"2065"	"chr6"	95089000	95779000	"TAD 2065"	690000
"2066"	"chr6"	95836000	97112000	"TAD 2066"	1276000
"2067"	"chr6"	97215000	98015000	"TAD 2067"	8e+05
"2068"	"chr6"	98101000	100533000	"TAD 2068"	2432000
"2069"	"chr6"	100591000	100861000	"TAD 2069"	270000
"2070"	"chr6"	100903000	101561000	"TAD 2070"	658000
"2071"	"chr6"	101673000	103208000	"TAD 2071"	1535000
"2072"	"chr6"	103310000	103685000	"TAD 2072"	375000
"2073"	"chr6"	103755000	106794000	"TAD 2073"	3039000
"2074"	"chr6"	106822000	107973000	"TAD 2074"	1151000
"2075"	"chr6"	108108000	108735000	"TAD 2075"	627000
"2076"	"chr6"	108923000	112999000	"TAD 2076"	4076000
"2077"	"chr6"	113098000	113688000	"TAD 2077"	590000
"2078"	"chr6"	113776000	114460000	"TAD 2078"	684000
"2079"	"chr6"	114671000	115511000	"TAD 2079"	840000
"2080"	"chr6"	115612000	115792000	"TAD 2080"	180000
"2081"	"chr6"	115898000	117703000	"TAD 2081"	1805000
"2082"	"chr6"	117873000	118423000	"TAD 2082"	550000
"2083"	"chr6"	118424000	118538000	"TAD 2083"	114000
"2084"	"chr6"	118622000	119099000	"TAD 2084"	477000
"2085"	"chr6"	119125000	119417000	"TAD 2085"	292000
"2086"	"chr6"	119497000	120319000	"TAD 2086"	822000
"2087"	"chr6"	120537000	120802000	"TAD 2087"	265000
"2088"	"chr6"	120902000	121239000	"TAD 2088"	337000
"2089"	"chr6"	121240000	121531000	"TAD 2089"	291000
"2090"	"chr6"	121621000	122071000	"TAD 2090"	450000
"2091"	"chr6"	122306000	122593000	"TAD 2091"	287000
"2092"	"chr6"	122638000	122813000	"TAD 2092"	175000
"2093"	"chr6"	122971000	123306000	"TAD 2093"	335000
"2094"	"chr6"	123703000	124210000	"TAD 2094"	507000
"2095"	"chr6"	124270000	124476000	"TAD 2095"	206000
"2096"	"chr6"	124667000	125603000	"TAD 2096"	936000
"2097"	"chr6"	125707000	126442000	"TAD 2097"	735000
"2098"	"chr6"	126501000	126737000	"TAD 2098"	236000
"2099"	"chr6"	126758000	127098000	"TAD 2099"	340000
"2100"	"chr6"	127138000	127452000	"TAD 2100"	314000
"2101"	"chr6"	127494000	128186000	"TAD 2101"	692000
"2102"	"chr6"	128205000	128468000	"TAD 2102"	263000
"2103"	"chr6"	128630000	129577000	"TAD 2103"	947000
"2104"	"chr6"	129578000	129974000	"TAD 2104"	396000
"2105"	"chr6"	129983000	130078000	"TAD 2105"	95000
"2106"	"chr6"	130083000	130504000	"TAD 2106"	421000
"2107"	"chr6"	130665000	130981000	"TAD 2107"	316000
"2108"	"chr6"	131245000	131421000	"TAD 2108"	176000
"2109"	"chr6"	131623000	132049000	"TAD 2109"	426000
"2110"	"chr6"	132203000	132302000	"TAD 2110"	99000
"2111"	"chr6"	132386000	132529000	"TAD 2111"	143000
"2112"	"chr6"	132648000	133170000	"TAD 2112"	522000
"2113"	"chr6"	133303000	133784000	"TAD 2113"	481000
"2114"	"chr6"	133969000	135404000	"TAD 2114"	1435000
"2115"	"chr6"	135418000	136301000	"TAD 2115"	883000
"2116"	"chr6"	136428000	136984000	"TAD 2116"	556000
"2117"	"chr6"	137053000	137716000	"TAD 2117"	663000
"2118"	"chr6"	137797000	140711000	"TAD 2118"	2914000
"2119"	"chr6"	140730000	141454000	"TAD 2119"	724000
"2120"	"chr6"	141464000	142304000	"TAD 2120"	840000
"2121"	"chr6"	142361000	143188000	"TAD 2121"	827000
"2122"	"chr6"	143277000	144959000	"TAD 2122"	1682000
"2123"	"chr6"	145023000	145348000	"TAD 2123"	325000
"2124"	"chr6"	145386000	146351000	"TAD 2124"	965000
"2125"	"chr6"	146412000	148109000	"TAD 2125"	1697000
"2126"	"chr6"	148225000	149736546	"TAD 2126"	1511546
"2127"	"chr7"	0	3498000	"TAD 2127"	3498000
"2128"	"chr7"	3606000	3680000	"TAD 2128"	74000
"2129"	"chr7"	3982000	4408000	"TAD 2129"	426000
"2130"	"chr7"	4449000	4505000	"TAD 2130"	56000
"2131"	"chr7"	4564000	5013000	"TAD 2131"	449000
"2132"	"chr7"	5305000	5427000	"TAD 2132"	122000
"2133"	"chr7"	5593000	5706000	"TAD 2133"	113000
"2134"	"chr7"	6153000	6936000	"TAD 2134"	783000
"2135"	"chr7"	7032000	10229000	"TAD 2135"	3197000
"2136"	"chr7"	10255000	10733000	"TAD 2136"	478000
"2137"	"chr7"	11037000	11236000	"TAD 2137"	199000
"2138"	"chr7"	11676000	12715000	"TAD 2138"	1039000
"2139"	"chr7"	12848000	13038000	"TAD 2139"	190000
"2140"	"chr7"	13175000	13519000	"TAD 2140"	344000
"2141"	"chr7"	13748000	14539000	"TAD 2141"	791000
"2142"	"chr7"	14877000	15650000	"TAD 2142"	773000
"2143"	"chr7"	15972000	16224000	"TAD 2143"	252000
"2144"	"chr7"	16313000	16676000	"TAD 2144"	363000
"2145"	"chr7"	16748000	17008000	"TAD 2145"	260000
"2146"	"chr7"	17401000	17453000	"TAD 2146"	52000
"2147"	"chr7"	17648000	18339000	"TAD 2147"	691000
"2148"	"chr7"	18357000	18634000	"TAD 2148"	277000
"2149"	"chr7"	18914000	19104000	"TAD 2149"	190000
"2150"	"chr7"	19147000	19660000	"TAD 2150"	513000
"2151"	"chr7"	19730000	23807000	"TAD 2151"	4077000
"2152"	"chr7"	24114000	24290000	"TAD 2152"	176000
"2153"	"chr7"	24414000	24664000	"TAD 2153"	250000
"2154"	"chr7"	24702000	25395000	"TAD 2154"	693000
"2155"	"chr7"	25426000	25601000	"TAD 2155"	175000
"2156"	"chr7"	25621000	25834000	"TAD 2156"	213000
"2157"	"chr7"	26072000	26196000	"TAD 2157"	124000
"2158"	"chr7"	26250000	26329000	"TAD 2158"	79000
"2159"	"chr7"	26363000	26813000	"TAD 2159"	450000
"2160"	"chr7"	26831000	26995000	"TAD 2160"	164000
"2161"	"chr7"	27237000	28263000	"TAD 2161"	1026000
"2162"	"chr7"	28271000	28357000	"TAD 2162"	86000
"2163"	"chr7"	28359000	28720000	"TAD 2163"	361000
"2164"	"chr7"	28758000	29285000	"TAD 2164"	527000
"2165"	"chr7"	29300000	29535000	"TAD 2165"	235000
"2166"	"chr7"	29655000	30083000	"TAD 2166"	428000
"2167"	"chr7"	30106000	30224000	"TAD 2167"	118000
"2168"	"chr7"	30307000	30621000	"TAD 2168"	314000
"2169"	"chr7"	30666000	31151000	"TAD 2169"	485000
"2170"	"chr7"	31582000	33473000	"TAD 2170"	1891000
"2171"	"chr7"	33567000	33981000	"TAD 2171"	414000
"2172"	"chr7"	34240000	34340000	"TAD 2172"	1e+05
"2173"	"chr7"	34410000	34779000	"TAD 2173"	369000
"2174"	"chr7"	34818000	35261000	"TAD 2174"	443000
"2175"	"chr7"	35271000	35578000	"TAD 2175"	307000
"2176"	"chr7"	35658000	35856000	"TAD 2176"	198000
"2177"	"chr7"	35907000	37309000	"TAD 2177"	1402000
"2178"	"chr7"	37383000	38234000	"TAD 2178"	851000
"2179"	"chr7"	38378000	39419000	"TAD 2179"	1041000
"2180"	"chr7"	39493000	40936000	"TAD 2180"	1443000
"2181"	"chr7"	41351000	41680000	"TAD 2181"	329000
"2182"	"chr7"	41813000	42596000	"TAD 2182"	783000
"2183"	"chr7"	42808000	43034000	"TAD 2183"	226000
"2184"	"chr7"	43286000	43893000	"TAD 2184"	607000
"2185"	"chr7"	43999000	44126000	"TAD 2185"	127000
"2186"	"chr7"	44272000	44958000	"TAD 2186"	686000
"2187"	"chr7"	44987000	45447000	"TAD 2187"	460000
"2188"	"chr7"	45462000	45668000	"TAD 2188"	206000
"2189"	"chr7"	45744000	46010000	"TAD 2189"	266000
"2190"	"chr7"	46099000	46609000	"TAD 2190"	510000
"2191"	"chr7"	46712000	47142000	"TAD 2191"	430000
"2192"	"chr7"	47460000	47969000	"TAD 2192"	509000
"2193"	"chr7"	48016000	48605000	"TAD 2193"	589000
"2194"	"chr7"	48784000	49907000	"TAD 2194"	1123000
"2195"	"chr7"	50011000	51428000	"TAD 2195"	1417000
"2196"	"chr7"	51499000	51954000	"TAD 2196"	455000
"2197"	"chr7"	52055000	55632000	"TAD 2197"	3577000
"2198"	"chr7"	55813000	56244000	"TAD 2198"	431000
"2199"	"chr7"	56299000	56932000	"TAD 2199"	633000
"2200"	"chr7"	56948000	57475000	"TAD 2200"	527000
"2201"	"chr7"	57539000	59077000	"TAD 2201"	1538000
"2202"	"chr7"	59226000	59311000	"TAD 2202"	85000
"2203"	"chr7"	59967000	60137000	"TAD 2203"	170000
"2204"	"chr7"	60375000	60617000	"TAD 2204"	242000
"2205"	"chr7"	60858000	62401000	"TAD 2205"	1543000
"2206"	"chr7"	62584000	62816000	"TAD 2206"	232000
"2207"	"chr7"	62951000	63681000	"TAD 2207"	730000
"2208"	"chr7"	63767000	64384000	"TAD 2208"	617000
"2209"	"chr7"	64437000	65635000	"TAD 2209"	1198000
"2210"	"chr7"	65713000	66047000	"TAD 2210"	334000
"2211"	"chr7"	66099000	67197000	"TAD 2211"	1098000
"2212"	"chr7"	67220000	67616000	"TAD 2212"	396000
"2213"	"chr7"	67685000	68322000	"TAD 2213"	637000
"2214"	"chr7"	68389000	70353000	"TAD 2214"	1964000
"2215"	"chr7"	70390000	72344000	"TAD 2215"	1954000
"2216"	"chr7"	72423000	73376000	"TAD 2216"	953000
"2217"	"chr7"	73452000	73629000	"TAD 2217"	177000
"2218"	"chr7"	73666000	75107000	"TAD 2218"	1441000
"2219"	"chr7"	75120000	75876000	"TAD 2219"	756000
"2220"	"chr7"	75962000	78764000	"TAD 2220"	2802000
"2221"	"chr7"	78784000	78887000	"TAD 2221"	103000
"2222"	"chr7"	78921000	79469000	"TAD 2222"	548000
"2223"	"chr7"	79487000	79726000	"TAD 2223"	239000
"2224"	"chr7"	79751000	80329000	"TAD 2224"	578000
"2225"	"chr7"	80381000	81331000	"TAD 2225"	950000
"2226"	"chr7"	81364000	81764000	"TAD 2226"	4e+05
"2227"	"chr7"	81799000	82591000	"TAD 2227"	792000
"2228"	"chr7"	82683000	83890000	"TAD 2228"	1207000
"2229"	"chr7"	83895000	84444000	"TAD 2229"	549000
"2230"	"chr7"	84483000	84767000	"TAD 2230"	284000
"2231"	"chr7"	84900000	86185000	"TAD 2231"	1285000
"2232"	"chr7"	86229000	89118000	"TAD 2232"	2889000
"2233"	"chr7"	89159000	89470000	"TAD 2233"	311000
"2234"	"chr7"	89495000	89829000	"TAD 2234"	334000
"2235"	"chr7"	89972000	90411000	"TAD 2235"	439000
"2236"	"chr7"	90470000	92046000	"TAD 2236"	1576000
"2237"	"chr7"	92104000	92518000	"TAD 2237"	414000
"2238"	"chr7"	92636000	92885000	"TAD 2238"	249000
"2239"	"chr7"	92958000	93178000	"TAD 2239"	220000
"2240"	"chr7"	93182000	96919000	"TAD 2240"	3737000
"2241"	"chr7"	96990000	97283000	"TAD 2241"	293000
"2242"	"chr7"	97415000	97695000	"TAD 2242"	280000
"2243"	"chr7"	97742000	99462000	"TAD 2243"	1720000
"2244"	"chr7"	99502000	100883000	"TAD 2244"	1381000
"2245"	"chr7"	100887000	101615000	"TAD 2245"	728000
"2246"	"chr7"	101670000	102428000	"TAD 2246"	758000
"2247"	"chr7"	102544000	104241000	"TAD 2247"	1697000
"2248"	"chr7"	104263000	107049000	"TAD 2248"	2786000
"2249"	"chr7"	107230000	107770000	"TAD 2249"	540000
"2250"	"chr7"	107928000	108863000	"TAD 2250"	935000
"2251"	"chr7"	108951000	109441000	"TAD 2251"	490000
"2252"	"chr7"	109528000	109950000	"TAD 2252"	422000
"2253"	"chr7"	109981000	110161000	"TAD 2253"	180000
"2254"	"chr7"	110164000	111014000	"TAD 2254"	850000
"2255"	"chr7"	111156000	111988000	"TAD 2255"	832000
"2256"	"chr7"	112041000	112373000	"TAD 2256"	332000
"2257"	"chr7"	112378000	112863000	"TAD 2257"	485000
"2258"	"chr7"	112919000	113361000	"TAD 2258"	442000
"2259"	"chr7"	113374000	114024000	"TAD 2259"	650000
"2260"	"chr7"	114041000	114247000	"TAD 2260"	206000
"2261"	"chr7"	114321000	114855000	"TAD 2261"	534000
"2262"	"chr7"	114894000	115992000	"TAD 2262"	1098000
"2263"	"chr7"	116129000	116603000	"TAD 2263"	474000
"2264"	"chr7"	116702000	118028000	"TAD 2264"	1326000
"2265"	"chr7"	118141000	118280000	"TAD 2265"	139000
"2266"	"chr7"	118310000	118698000	"TAD 2266"	388000
"2267"	"chr7"	118751000	118996000	"TAD 2267"	245000
"2268"	"chr7"	119044000	119715000	"TAD 2268"	671000
"2269"	"chr7"	119748000	120587000	"TAD 2269"	839000
"2270"	"chr7"	120634000	121632000	"TAD 2270"	998000
"2271"	"chr7"	121703000	121978000	"TAD 2271"	275000
"2272"	"chr7"	121995000	122067000	"TAD 2272"	72000
"2273"	"chr7"	122207000	122889000	"TAD 2273"	682000
"2274"	"chr7"	123017000	123466000	"TAD 2274"	449000
"2275"	"chr7"	123609000	125377000	"TAD 2275"	1768000
"2276"	"chr7"	125428000	125628000	"TAD 2276"	2e+05
"2277"	"chr7"	125740000	126071000	"TAD 2277"	331000
"2278"	"chr7"	126215000	126695000	"TAD 2278"	480000
"2279"	"chr7"	126807000	127230000	"TAD 2279"	423000
"2280"	"chr7"	127280000	127619000	"TAD 2280"	339000
"2281"	"chr7"	127649000	127905000	"TAD 2281"	256000
"2282"	"chr7"	128021000	128696000	"TAD 2282"	675000
"2283"	"chr7"	128883000	129582000	"TAD 2283"	699000
"2284"	"chr7"	129660000	130440000	"TAD 2284"	780000
"2285"	"chr7"	130537000	130989000	"TAD 2285"	452000
"2286"	"chr7"	131106000	131349000	"TAD 2286"	243000
"2287"	"chr7"	131431000	132543000	"TAD 2287"	1112000
"2288"	"chr7"	132620000	133601000	"TAD 2288"	981000
"2289"	"chr7"	133652000	133751000	"TAD 2289"	99000
"2290"	"chr7"	133898000	135675000	"TAD 2290"	1777000
"2291"	"chr7"	135801000	137439000	"TAD 2291"	1638000
"2292"	"chr7"	137506000	138817000	"TAD 2292"	1311000
"2293"	"chr7"	138846000	140138000	"TAD 2293"	1292000
"2294"	"chr7"	140202000	140666000	"TAD 2294"	464000
"2295"	"chr7"	140852000	142232000	"TAD 2295"	1380000
