"chr"	"start"	"end"	"TAD"	"Length"
"1838"	"chr7"	28320000	28920000	"TAD 1838"	600000
"1839"	"chr7"	28920000	29960000	"TAD 1839"	1040000
"1840"	"chr7"	30160000	30640000	"TAD 1840"	480000
"1841"	"chr7"	30800000	31160000	"TAD 1841"	360000
"1842"	"chr7"	31160000	32520000	"TAD 1842"	1360000
"1843"	"chr7"	32800000	33160000	"TAD 1843"	360000
"1844"	"chr7"	33160000	34000000	"TAD 1844"	840000
"1845"	"chr7"	34200000	34680000	"TAD 1845"	480000
"1846"	"chr7"	35040000	36440000	"TAD 1846"	1400000
"1847"	"chr7"	36440000	37240000	"TAD 1847"	800000
"1848"	"chr7"	37240000	37920000	"TAD 1848"	680000
"1849"	"chr7"	37920000	38400000	"TAD 1849"	480000
"1850"	"chr7"	38400000	38720000	"TAD 1850"	320000
"1851"	"chr7"	38760000	40160000	"TAD 1851"	1400000
"1852"	"chr7"	40160000	41960000	"TAD 1852"	1800000
"1853"	"chr7"	41960000	42920000	"TAD 1853"	960000
"1854"	"chr7"	42960000	44000000	"TAD 1854"	1040000
"1855"	"chr7"	44080000	45840000	"TAD 1855"	1760000
"1856"	"chr7"	45880000	47280000	"TAD 1856"	1400000
"1857"	"chr7"	47280000	47960000	"TAD 1857"	680000
"1858"	"chr7"	48240000	50120000	"TAD 1858"	1880000
"1859"	"chr7"	50120000	51480000	"TAD 1859"	1360000
"1860"	"chr7"	51480000	54800000	"TAD 1860"	3320000
"1861"	"chr7"	54840000	55320000	"TAD 1861"	480000
"1862"	"chr7"	55320000	57840000	"TAD 1862"	2520000
"1863"	"chr7"	57840000	65000000	"TAD 1863"	7160000
"1864"	"chr7"	65040000	66800000	"TAD 1864"	1760000
"1865"	"chr7"	66800000	70160000	"TAD 1865"	3360000
"1866"	"chr7"	70280000	71200000	"TAD 1866"	920000
"1867"	"chr7"	71320000	72400000	"TAD 1867"	1080000
"1868"	"chr7"	72720000	74160000	"TAD 1868"	1440000
"1869"	"chr7"	75040000	75960000	"TAD 1869"	920000
"1870"	"chr7"	76000000	76720000	"TAD 1870"	720000
"1871"	"chr7"	76720000	77280000	"TAD 1871"	560000
"1872"	"chr7"	77560000	78880000	"TAD 1872"	1320000
"1873"	"chr7"	78920000	79680000	"TAD 1873"	760000
"1874"	"chr7"	79720000	80040000	"TAD 1874"	320000
"1875"	"chr7"	80560000	81120000	"TAD 1875"	560000
"1876"	"chr7"	81120000	81640000	"TAD 1876"	520000
"1877"	"chr7"	81760000	82400000	"TAD 1877"	640000
"1878"	"chr7"	82400000	82960000	"TAD 1878"	560000
"1879"	"chr7"	83520000	84640000	"TAD 1879"	1120000
"1880"	"chr7"	84640000	85480000	"TAD 1880"	840000
"1881"	"chr7"	85480000	86880000	"TAD 1881"	1400000
"1882"	"chr7"	86880000	87800000	"TAD 1882"	920000
"1883"	"chr7"	87800000	90080000	"TAD 1883"	2280000
"1884"	"chr7"	90080000	90680000	"TAD 1884"	600000
"1885"	"chr7"	90680000	92160000	"TAD 1885"	1480000
"1886"	"chr7"	92160000	92720000	"TAD 1886"	560000
"1887"	"chr7"	92760000	93760000	"TAD 1887"	1000000
"1888"	"chr7"	94080000	95320000	"TAD 1888"	1240000
"1889"	"chr7"	95320000	96720000	"TAD 1889"	1400000
"1890"	"chr7"	96720000	97840000	"TAD 1890"	1120000
"1891"	"chr7"	97880000	98480000	"TAD 1891"	600000
"1892"	"chr7"	98480000	99040000	"TAD 1892"	560000
"1893"	"chr7"	99080000	99680000	"TAD 1893"	600000
"1894"	"chr7"	100480000	100840000	"TAD 1894"	360000
"1895"	"chr7"	100960000	102120000	"TAD 1895"	1160000
"1896"	"chr7"	102320000	103800000	"TAD 1896"	1480000
"1897"	"chr7"	103840000	104560000	"TAD 1897"	720000
"1898"	"chr7"	104760000	105080000	"TAD 1898"	320000
"1899"	"chr7"	105280000	105760000	"TAD 1899"	480000
"1900"	"chr7"	105800000	108160000	"TAD 1900"	2360000
"1901"	"chr7"	108200000	111360000	"TAD 1901"	3160000
"1902"	"chr7"	111360000	112160000	"TAD 1902"	800000
"1903"	"chr7"	112160000	112560000	"TAD 1903"	400000
"1904"	"chr7"	112600000	113640000	"TAD 1904"	1040000
"1905"	"chr7"	113680000	115760000	"TAD 1905"	2080000
"1906"	"chr7"	115800000	116520000	"TAD 1906"	720000
"1907"	"chr7"	116560000	117840000	"TAD 1907"	1280000
"1908"	"chr7"	117920000	118840000	"TAD 1908"	920000
"1909"	"chr7"	118920000	121680000	"TAD 1909"	2760000
"1910"	"chr7"	121760000	123040000	"TAD 1910"	1280000
"1911"	"chr7"	123200000	124520000	"TAD 1911"	1320000
"1912"	"chr7"	124520000	127240000	"TAD 1912"	2720000
"1913"	"chr7"	127240000	127880000	"TAD 1913"	640000
"1914"	"chr7"	128120000	129680000	"TAD 1914"	1560000
"1915"	"chr7"	129680000	130520000	"TAD 1915"	840000
"1916"	"chr7"	130520000	131160000	"TAD 1916"	640000
"1917"	"chr7"	131360000	131960000	"TAD 1917"	600000
"1918"	"chr7"	132320000	134120000	"TAD 1918"	1800000
"1919"	"chr7"	134880000	135360000	"TAD 1919"	480000
"1920"	"chr7"	135360000	137320000	"TAD 1920"	1960000
"1921"	"chr7"	137320000	139000000	"TAD 1921"	1680000
"1922"	"chr7"	139080000	140360000	"TAD 1922"	1280000
"1923"	"chr7"	140400000	140720000	"TAD 1923"	320000
"1924"	"chr7"	140720000	141440000	"TAD 1924"	720000
"1925"	"chr7"	141480000	141960000	"TAD 1925"	480000
"1926"	"chr7"	142000000	143240000	"TAD 1926"	1240000
"1927"	"chr7"	143520000	143880000	"TAD 1927"	360000
"1928"	"chr7"	144120000	145800000	"TAD 1928"	1680000
"1929"	"chr7"	145800000	148680000	"TAD 1929"	2880000
"1930"	"chr7"	148880000	151480000	"TAD 1930"	2600000
"1931"	"chr7"	151800000	152520000	"TAD 1931"	720000
"1932"	"chr7"	152560000	153640000	"TAD 1932"	1080000
"1933"	"chr7"	153720000	154680000	"TAD 1933"	960000
"1934"	"chr7"	154680000	155160000	"TAD 1934"	480000
"1935"	"chr7"	155160000	157080000	"TAD 1935"	1920000
"1936"	"chr7"	157200000	159040000	"TAD 1936"	1840000
"1937"	"chr8"	160000	2000000	"TAD 1937"	1840000
"1938"	"chr8"	2360000	3480000	"TAD 1938"	1120000
"1939"	"chr8"	3560000	4640000	"TAD 1939"	1080000
"1940"	"chr8"	4800000	7240000	"TAD 1940"	2440000
"1941"	"chr8"	8080000	9720000	"TAD 1941"	1640000
"1942"	"chr8"	9720000	10360000	"TAD 1942"	640000
"1943"	"chr8"	10400000	12000000	"TAD 1943"	1600000
"1944"	"chr8"	12480000	14120000	"TAD 1944"	1640000
"1945"	"chr8"	14200000	14760000	"TAD 1945"	560000
"1946"	"chr8"	14880000	17040000	"TAD 1946"	2160000
"1947"	"chr8"	17160000	17800000	"TAD 1947"	640000
"1948"	"chr8"	17920000	18720000	"TAD 1948"	800000
"1949"	"chr8"	18720000	19160000	"TAD 1949"	440000
"1950"	"chr8"	19200000	20040000	"TAD 1950"	840000
"1951"	"chr8"	20040000	21880000	"TAD 1951"	1840000
"1952"	"chr8"	21880000	22440000	"TAD 1952"	560000
"1953"	"chr8"	22480000	22880000	"TAD 1953"	400000
"1954"	"chr8"	23320000	24280000	"TAD 1954"	960000
"1955"	"chr8"	24320000	24960000	"TAD 1955"	640000
"1956"	"chr8"	24960000	25360000	"TAD 1956"	400000
"1957"	"chr8"	25360000	26200000	"TAD 1957"	840000
"1958"	"chr8"	26520000	27120000	"TAD 1958"	600000
"1959"	"chr8"	27120000	27480000	"TAD 1959"	360000
"1960"	"chr8"	27680000	28200000	"TAD 1960"	520000
"1961"	"chr8"	28640000	30000000	"TAD 1961"	1360000
"1962"	"chr8"	30040000	30480000	"TAD 1962"	440000
"1963"	"chr8"	30520000	31040000	"TAD 1963"	520000
"1964"	"chr8"	31040000	33320000	"TAD 1964"	2280000
"1965"	"chr8"	33480000	36680000	"TAD 1965"	3200000
"1966"	"chr8"	36680000	37600000	"TAD 1966"	920000
"1967"	"chr8"	37640000	38640000	"TAD 1967"	1000000
"1968"	"chr8"	38640000	39720000	"TAD 1968"	1080000
"1969"	"chr8"	39760000	40920000	"TAD 1969"	1160000
"1970"	"chr8"	41000000	41400000	"TAD 1970"	400000
"1971"	"chr8"	41520000	42720000	"TAD 1971"	1200000
"1972"	"chr8"	42920000	43680000	"TAD 1972"	760000
"1973"	"chr8"	43680000	48720000	"TAD 1973"	5040000
"1974"	"chr8"	49000000	49880000	"TAD 1974"	880000
"1975"	"chr8"	49880000	50200000	"TAD 1975"	320000
"1976"	"chr8"	50200000	52760000	"TAD 1976"	2560000
"1977"	"chr8"	53000000	53320000	"TAD 1977"	320000
"1978"	"chr8"	53600000	55440000	"TAD 1978"	1840000
"1979"	"chr8"	55480000	57000000	"TAD 1979"	1520000
"1980"	"chr8"	57120000	58320000	"TAD 1980"	1200000
"1981"	"chr8"	58440000	59360000	"TAD 1981"	920000
"1982"	"chr8"	59560000	61320000	"TAD 1982"	1760000
"1983"	"chr8"	61560000	62040000	"TAD 1983"	480000
"1984"	"chr8"	62120000	62520000	"TAD 1984"	400000
"1985"	"chr8"	62560000	64040000	"TAD 1985"	1480000
"1986"	"chr8"	64240000	65400000	"TAD 1986"	1160000
"1987"	"chr8"	65440000	66560000	"TAD 1987"	1120000
"1988"	"chr8"	66920000	67360000	"TAD 1988"	440000
"1989"	"chr8"	67360000	69360000	"TAD 1989"	2000000
"1990"	"chr8"	69440000	70560000	"TAD 1990"	1120000
"1991"	"chr8"	70840000	71520000	"TAD 1991"	680000
"1992"	"chr8"	71640000	72720000	"TAD 1992"	1080000
"1993"	"chr8"	73200000	74200000	"TAD 1993"	1000000
"1994"	"chr8"	74200000	75000000	"TAD 1994"	800000
"1995"	"chr8"	75280000	75800000	"TAD 1995"	520000
"1996"	"chr8"	75920000	77200000	"TAD 1996"	1280000
"1997"	"chr8"	77280000	79360000	"TAD 1997"	2080000
"1998"	"chr8"	79560000	80560000	"TAD 1998"	1000000
"1999"	"chr8"	80560000	82600000	"TAD 1999"	2040000
"2000"	"chr8"	82680000	84720000	"TAD 2000"	2040000
"2001"	"chr8"	84880000	85520000	"TAD 2001"	640000
"2002"	"chr8"	85560000	87520000	"TAD 2002"	1960000
"2003"	"chr8"	87560000	90720000	"TAD 2003"	3160000
"2004"	"chr8"	91000000	92120000	"TAD 2004"	1120000
"2005"	"chr8"	92440000	95000000	"TAD 2005"	2560000
"2006"	"chr8"	95000000	95440000	"TAD 2006"	440000
"2007"	"chr8"	96280000	97240000	"TAD 2007"	960000
"2008"	"chr8"	97280000	99120000	"TAD 2008"	1840000
"2009"	"chr8"	99160000	100400000	"TAD 2009"	1240000
"2010"	"chr8"	100400000	101160000	"TAD 2010"	760000
"2011"	"chr8"	101160000	101560000	"TAD 2011"	400000
"2012"	"chr8"	101640000	102320000	"TAD 2012"	680000
"2013"	"chr8"	102320000	103840000	"TAD 2013"	1520000
"2014"	"chr8"	104080000	105480000	"TAD 2014"	1400000
"2015"	"chr8"	105520000	106840000	"TAD 2015"	1320000
"2016"	"chr8"	106880000	107720000	"TAD 2016"	840000
"2017"	"chr8"	107880000	108800000	"TAD 2017"	920000
"2018"	"chr8"	108840000	109800000	"TAD 2018"	960000
"2019"	"chr8"	109880000	110360000	"TAD 2019"	480000
"2020"	"chr8"	110360000	111840000	"TAD 2020"	1480000
"2021"	"chr8"	112400000	112880000	"TAD 2021"	480000
"2022"	"chr8"	112920000	113440000	"TAD 2022"	520000
"2023"	"chr8"	113760000	114440000	"TAD 2023"	680000
"2024"	"chr8"	114480000	115480000	"TAD 2024"	1000000
"2025"	"chr8"	115840000	118320000	"TAD 2025"	2480000
"2026"	"chr8"	118400000	119480000	"TAD 2026"	1080000
"2027"	"chr8"	119720000	120840000	"TAD 2027"	1120000
"2028"	"chr8"	120840000	121400000	"TAD 2028"	560000
"2029"	"chr8"	121440000	123680000	"TAD 2029"	2240000
"2030"	"chr8"	123680000	124040000	"TAD 2030"	360000
"2031"	"chr8"	124280000	124800000	"TAD 2031"	520000
"2032"	"chr8"	124800000	125480000	"TAD 2032"	680000
"2033"	"chr8"	125520000	126680000	"TAD 2033"	1160000
"2034"	"chr8"	126880000	127840000	"TAD 2034"	960000
"2035"	"chr8"	127840000	130760000	"TAD 2035"	2920000
"2036"	"chr8"	131080000	131720000	"TAD 2036"	640000
"2037"	"chr8"	131720000	133000000	"TAD 2037"	1280000
"2038"	"chr8"	133200000	134480000	"TAD 2038"	1280000
"2039"	"chr8"	134480000	135680000	"TAD 2039"	1200000
"2040"	"chr8"	135880000	137760000	"TAD 2040"	1880000
"2041"	"chr8"	137760000	138920000	"TAD 2041"	1160000
"2042"	"chr8"	139160000	139720000	"TAD 2042"	560000
"2043"	"chr8"	139720000	140680000	"TAD 2043"	960000
"2044"	"chr8"	140680000	141440000	"TAD 2044"	760000
"2045"	"chr8"	141640000	144440000	"TAD 2045"	2800000
"2046"	"chr8"	144440000	146364022	"TAD 2046"	1924022
"2047"	"chr9"	200000	2120000	"TAD 2047"	1920000
"2048"	"chr9"	2120000	2840000	"TAD 2048"	720000
"2049"	"chr9"	2840000	4360000	"TAD 2049"	1520000
"2050"	"chr9"	4360000	5680000	"TAD 2050"	1320000
"2051"	"chr9"	5880000	9960000	"TAD 2051"	4080000
"2052"	"chr9"	10000000	12680000	"TAD 2052"	2680000
"2053"	"chr9"	12680000	14840000	"TAD 2053"	2160000
"2054"	"chr9"	15200000	15680000	"TAD 2054"	480000
"2055"	"chr9"	15800000	17480000	"TAD 2055"	1680000
"2056"	"chr9"	17520000	18240000	"TAD 2056"	720000
"2057"	"chr9"	18240000	19040000	"TAD 2057"	800000
"2058"	"chr9"	19040000	19440000	"TAD 2058"	400000
"2059"	"chr9"	19480000	19920000	"TAD 2059"	440000
"2060"	"chr9"	19920000	21160000	"TAD 2060"	1240000
"2061"	"chr9"	21160000	22200000	"TAD 2061"	1040000
"2062"	"chr9"	22280000	23480000	"TAD 2062"	1200000
"2063"	"chr9"	23640000	26960000	"TAD 2063"	3320000
"2064"	"chr9"	27280000	29760000	"TAD 2064"	2480000
"2065"	"chr9"	29800000	32360000	"TAD 2065"	2560000
"2066"	"chr9"	32600000	33000000	"TAD 2066"	400000
"2067"	"chr9"	33040000	33240000	"TAD 2067"	200000
"2068"	"chr9"	33360000	34320000	"TAD 2068"	960000
"2069"	"chr9"	34400000	34640000	"TAD 2069"	240000
"2070"	"chr9"	34680000	35960000	"TAD 2070"	1280000
"2071"	"chr9"	36360000	36720000	"TAD 2071"	360000
"2072"	"chr9"	36760000	37440000	"TAD 2072"	680000
"2073"	"chr9"	37480000	39200000	"TAD 2073"	1720000
"2074"	"chr9"	66440000	68520000	"TAD 2074"	2080000
"2075"	"chr9"	71000000	71640000	"TAD 2075"	640000
"2076"	"chr9"	71640000	72560000	"TAD 2076"	920000
"2077"	"chr9"	72560000	72920000	"TAD 2077"	360000
"2078"	"chr9"	72960000	73880000	"TAD 2078"	920000
"2079"	"chr9"	74600000	75480000	"TAD 2079"	880000
"2080"	"chr9"	75800000	77360000	"TAD 2080"	1560000
"2081"	"chr9"	77400000	77720000	"TAD 2081"	320000
"2082"	"chr9"	77760000	79360000	"TAD 2082"	1600000
"2083"	"chr9"	79360000	79600000	"TAD 2083"	240000
"2084"	"chr9"	80000000	80840000	"TAD 2084"	840000
"2085"	"chr9"	80960000	81720000	"TAD 2085"	760000
"2086"	"chr9"	82080000	83520000	"TAD 2086"	1440000
"2087"	"chr9"	84120000	85720000	"TAD 2087"	1600000
"2088"	"chr9"	85880000	86200000	"TAD 2088"	320000
"2089"	"chr9"	86520000	86960000	"TAD 2089"	440000
"2090"	"chr9"	86960000	88400000	"TAD 2090"	1440000
"2091"	"chr9"	88680000	90280000	"TAD 2091"	1600000
"2092"	"chr9"	90480000	91920000	"TAD 2092"	1440000
"2093"	"chr9"	91960000	92880000	"TAD 2093"	920000
"2094"	"chr9"	92920000	93640000	"TAD 2094"	720000
"2095"	"chr9"	93680000	94840000	"TAD 2095"	1160000
"2096"	"chr9"	94880000	95440000	"TAD 2096"	560000
"2097"	"chr9"	95720000	96360000	"TAD 2097"	640000
"2098"	"chr9"	96440000	97040000	"TAD 2098"	600000
"2099"	"chr9"	97280000	97920000	"TAD 2099"	640000
"2100"	"chr9"	97960000	99480000	"TAD 2100"	1520000
"2101"	"chr9"	99600000	100400000	"TAD 2101"	800000
"2102"	"chr9"	100400000	101560000	"TAD 2102"	1160000
"2103"	"chr9"	101600000	101920000	"TAD 2103"	320000
"2104"	"chr9"	101920000	103080000	"TAD 2104"	1160000
"2105"	"chr9"	103360000	104160000	"TAD 2105"	800000
"2106"	"chr9"	104320000	107520000	"TAD 2106"	3200000
"2107"	"chr9"	107520000	108360000	"TAD 2107"	840000
"2108"	"chr9"	108360000	109920000	"TAD 2108"	1560000
"2109"	"chr9"	110160000	111640000	"TAD 2109"	1480000
"2110"	"chr9"	111960000	112160000	"TAD 2110"	200000
"2111"	"chr9"	112280000	112920000	"TAD 2111"	640000
"2112"	"chr9"	113000000	114120000	"TAD 2112"	1120000
"2113"	"chr9"	114520000	115680000	"TAD 2113"	1160000
"2114"	"chr9"	115680000	115880000	"TAD 2114"	200000
"2115"	"chr9"	116000000	116440000	"TAD 2115"	440000
"2116"	"chr9"	116440000	116840000	"TAD 2116"	400000
"2117"	"chr9"	116840000	117080000	"TAD 2117"	240000
"2118"	"chr9"	117160000	118320000	"TAD 2118"	1160000
"2119"	"chr9"	118320000	119440000	"TAD 2119"	1120000
"2120"	"chr9"	119440000	120240000	"TAD 2120"	800000
"2121"	"chr9"	120360000	122280000	"TAD 2121"	1920000
"2122"	"chr9"	122320000	123360000	"TAD 2122"	1040000
"2123"	"chr9"	123440000	124800000	"TAD 2123"	1360000
"2124"	"chr9"	124800000	125600000	"TAD 2124"	800000
"2125"	"chr9"	125840000	127120000	"TAD 2125"	1280000
"2126"	"chr9"	127240000	129600000	"TAD 2126"	2360000
"2127"	"chr9"	129640000	130200000	"TAD 2127"	560000
"2128"	"chr9"	130200000	130880000	"TAD 2128"	680000
"2129"	"chr9"	130920000	131840000	"TAD 2129"	920000
"2130"	"chr9"	131840000	132560000	"TAD 2130"	720000
"2131"	"chr9"	132560000	133560000	"TAD 2131"	1000000
"2132"	"chr9"	133560000	133920000	"TAD 2132"	360000
"2133"	"chr9"	134400000	135160000	"TAD 2133"	760000
"2134"	"chr9"	135200000	135880000	"TAD 2134"	680000
"2135"	"chr9"	135920000	136880000	"TAD 2135"	960000
"2136"	"chr9"	137000000	139200000	"TAD 2136"	2200000
"2137"	"chr9"	139200000	139640000	"TAD 2137"	440000
"2138"	"chr9"	139640000	141213431	"TAD 2138"	1573431
"2139"	"chrX"	2680000	3760000	"TAD 2139"	1080000
"2140"	"chrX"	3840000	5800000	"TAD 2140"	1960000
"2141"	"chrX"	5920000	7080000	"TAD 2141"	1160000
"2142"	"chrX"	7080000	7920000	"TAD 2142"	840000
"2143"	"chrX"	7920000	8720000	"TAD 2143"	800000
"2144"	"chrX"	8720000	10120000	"TAD 2144"	1400000
"2145"	"chrX"	10120000	11160000	"TAD 2145"	1040000
"2146"	"chrX"	11160000	11880000	"TAD 2146"	720000
"2147"	"chrX"	12080000	12800000	"TAD 2147"	720000
"2148"	"chrX"	12920000	13520000	"TAD 2148"	600000
"2149"	"chrX"	13520000	14080000	"TAD 2149"	560000
"2150"	"chrX"	14080000	15320000	"TAD 2150"	1240000
"2151"	"chrX"	15320000	16800000	"TAD 2151"	1480000
"2152"	"chrX"	16880000	17720000	"TAD 2152"	840000
"2153"	"chrX"	17800000	18400000	"TAD 2153"	600000
"2154"	"chrX"	18400000	19360000	"TAD 2154"	960000
"2155"	"chrX"	19360000	20120000	"TAD 2155"	760000
"2156"	"chrX"	20200000	20480000	"TAD 2156"	280000
"2157"	"chrX"	20520000	21840000	"TAD 2157"	1320000
"2158"	"chrX"	21840000	23680000	"TAD 2158"	1840000
"2159"	"chrX"	23680000	23920000	"TAD 2159"	240000
"2160"	"chrX"	23920000	24600000	"TAD 2160"	680000
"2161"	"chrX"	24600000	25000000	"TAD 2161"	400000
"2162"	"chrX"	25480000	26000000	"TAD 2162"	520000
"2163"	"chrX"	26040000	26680000	"TAD 2163"	640000
"2164"	"chrX"	26680000	28120000	"TAD 2164"	1440000
"2165"	"chrX"	28160000	30560000	"TAD 2165"	2400000
"2166"	"chrX"	30920000	32360000	"TAD 2166"	1440000
"2167"	"chrX"	32440000	33360000	"TAD 2167"	920000
"2168"	"chrX"	33440000	34360000	"TAD 2168"	920000
"2169"	"chrX"	34360000	35920000	"TAD 2169"	1560000
"2170"	"chrX"	35920000	36960000	"TAD 2170"	1040000
"2171"	"chrX"	37200000	38240000	"TAD 2171"	1040000
"2172"	"chrX"	38240000	38920000	"TAD 2172"	680000
"2173"	"chrX"	39120000	40400000	"TAD 2173"	1280000
"2174"	"chrX"	40400000	41120000	"TAD 2174"	720000
"2175"	"chrX"	41360000	42560000	"TAD 2175"	1200000
"2176"	"chrX"	42560000	43640000	"TAD 2176"	1080000
"2177"	"chrX"	43640000	45040000	"TAD 2177"	1400000
"2178"	"chrX"	45160000	47000000	"TAD 2178"	1840000
"2179"	"chrX"	47040000	47400000	"TAD 2179"	360000
"2180"	"chrX"	47640000	48400000	"TAD 2180"	760000
"2181"	"chrX"	48440000	49120000	"TAD 2181"	680000
"2182"	"chrX"	49360000	50400000	"TAD 2182"	1040000
"2183"	"chrX"	50400000	50800000	"TAD 2183"	400000
"2184"	"chrX"	50840000	51240000	"TAD 2184"	400000
"2185"	"chrX"	51360000	52600000	"TAD 2185"	1240000
"2186"	"chrX"	52640000	52920000	"TAD 2186"	280000
"2187"	"chrX"	53040000	54840000	"TAD 2187"	1800000
"2188"	"chrX"	54840000	55760000	"TAD 2188"	920000
"2189"	"chrX"	55760000	56200000	"TAD 2189"	440000
"2190"	"chrX"	56320000	56760000	"TAD 2190"	440000
"2191"	"chrX"	56800000	58320000	"TAD 2191"	1520000
"2192"	"chrX"	58320000	62360000	"TAD 2192"	4040000
"2193"	"chrX"	62480000	63760000	"TAD 2193"	1280000
"2194"	"chrX"	64240000	64760000	"TAD 2194"	520000
"2195"	"chrX"	64760000	65960000	"TAD 2195"	1200000
"2196"	"chrX"	66000000	67400000	"TAD 2196"	1400000
"2197"	"chrX"	67400000	67720000	"TAD 2197"	320000
"2198"	"chrX"	68040000	68640000	"TAD 2198"	600000
"2199"	"chrX"	68680000	69360000	"TAD 2199"	680000
"2200"	"chrX"	69600000	70600000	"TAD 2200"	1000000
"2201"	"chrX"	70600000	70880000	"TAD 2201"	280000
"2202"	"chrX"	71000000	71440000	"TAD 2202"	440000
"2203"	"chrX"	71480000	71920000	"TAD 2203"	440000
"2204"	"chrX"	72200000	73600000	"TAD 2204"	1400000
"2205"	"chrX"	73800000	74880000	"TAD 2205"	1080000
"2206"	"chrX"	74880000	75360000	"TAD 2206"	480000
"2207"	"chrX"	75480000	77360000	"TAD 2207"	1880000
"2208"	"chrX"	77360000	78760000	"TAD 2208"	1400000
"2209"	"chrX"	78760000	79560000	"TAD 2209"	800000
"2210"	"chrX"	79560000	81440000	"TAD 2210"	1880000
"2211"	"chrX"	81480000	83160000	"TAD 2211"	1680000
"2212"	"chrX"	83160000	84320000	"TAD 2212"	1160000
"2213"	"chrX"	84320000	84800000	"TAD 2213"	480000
"2214"	"chrX"	84840000	86600000	"TAD 2214"	1760000
"2215"	"chrX"	86760000	86960000	"TAD 2215"	200000
"2216"	"chrX"	87000000	88400000	"TAD 2216"	1400000
"2217"	"chrX"	88400000	89360000	"TAD 2217"	960000
"2218"	"chrX"	90280000	91000000	"TAD 2218"	720000
"2219"	"chrX"	91360000	94560000	"TAD 2219"	3200000
"2220"	"chrX"	94560000	95560000	"TAD 2220"	1000000
"2221"	"chrX"	95560000	96200000	"TAD 2221"	640000
"2222"	"chrX"	96280000	98280000	"TAD 2222"	2000000
"2223"	"chrX"	98280000	99680000	"TAD 2223"	1400000
"2224"	"chrX"	100120000	100600000	"TAD 2224"	480000
"2225"	"chrX"	100640000	101080000	"TAD 2225"	440000
"2226"	"chrX"	101080000	102760000	"TAD 2226"	1680000
"2227"	"chrX"	102760000	103080000	"TAD 2227"	320000
"2228"	"chrX"	103080000	103360000	"TAD 2228"	280000
"2229"	"chrX"	103400000	104440000	"TAD 2229"	1040000
"2230"	"chrX"	104440000	105120000	"TAD 2230"	680000
"2231"	"chrX"	105240000	106040000	"TAD 2231"	800000
"2232"	"chrX"	106080000	107320000	"TAD 2232"	1240000
"2233"	"chrX"	107400000	108720000	"TAD 2233"	1320000
"2234"	"chrX"	108720000	109120000	"TAD 2234"	400000
"2235"	"chrX"	109160000	109680000	"TAD 2235"	520000
"2236"	"chrX"	109680000	110960000	"TAD 2236"	1280000
"2237"	"chrX"	111040000	111960000	"TAD 2237"	920000
"2238"	"chrX"	111960000	113120000	"TAD 2238"	1160000
"2239"	"chrX"	113160000	114960000	"TAD 2239"	1800000
"2240"	"chrX"	115000000	117440000	"TAD 2240"	2440000
"2241"	"chrX"	117720000	117960000	"TAD 2241"	240000
"2242"	"chrX"	117960000	119080000	"TAD 2242"	1120000
"2243"	"chrX"	119480000	120440000	"TAD 2243"	960000
"2244"	"chrX"	120440000	122680000	"TAD 2244"	2240000
"2245"	"chrX"	122960000	124280000	"TAD 2245"	1320000
"2246"	"chrX"	124520000	125640000	"TAD 2246"	1120000
"2247"	"chrX"	125880000	128640000	"TAD 2247"	2760000
"2248"	"chrX"	128640000	130080000	"TAD 2248"	1440000
"2249"	"chrX"	130080000	130840000	"TAD 2249"	760000
"2250"	"chrX"	130840000	131760000	"TAD 2250"	920000
"2251"	"chrX"	131800000	132400000	"TAD 2251"	600000
"2252"	"chrX"	132440000	133560000	"TAD 2252"	1120000
"2253"	"chrX"	133600000	133960000	"TAD 2253"	360000
"2254"	"chrX"	134440000	135360000	"TAD 2254"	920000
"2255"	"chrX"	135400000	135600000	"TAD 2255"	200000
"2256"	"chrX"	136200000	137160000	"TAD 2256"	960000
"2257"	"chrX"	137160000	137840000	"TAD 2257"	680000
"2258"	"chrX"	137840000	139080000	"TAD 2258"	1240000
"2259"	"chrX"	139120000	139840000	"TAD 2259"	720000
"2260"	"chrX"	139840000	141800000	"TAD 2260"	1960000
"2261"	"chrX"	141840000	142760000	"TAD 2261"	920000
"2262"	"chrX"	142760000	143120000	"TAD 2262"	360000
"2263"	"chrX"	143400000	144320000	"TAD 2263"	920000
"2264"	"chrX"	144320000	145280000	"TAD 2264"	960000
"2265"	"chrX"	145320000	147000000	"TAD 2265"	1680000
"2266"	"chrX"	147080000	148720000	"TAD 2266"	1640000
"2267"	"chrX"	149000000	149920000	"TAD 2267"	920000
"2268"	"chrX"	149920000	150880000	"TAD 2268"	960000
"2269"	"chrX"	150880000	152080000	"TAD 2269"	1200000
"2270"	"chrX"	152120000	152960000	"TAD 2270"	840000
"2271"	"chrX"	152960000	153400000	"TAD 2271"	440000
"2272"	"chrX"	153520000	153800000	"TAD 2272"	280000
"2273"	"chrX"	153840000	154080000	"TAD 2273"	240000
"2274"	"chrX"	154120000	154800000	"TAD 2274"	680000
