"X"	"HUGO_symbol"	"seqnames"	"start"	"end"	"GeneAge"	"BirthType"
"ENSG00000011405"	"-"	"11"	"17099277"	"17229530"	"Euteleostomi"	"Duplicate"
"ENSG00000011422"	"-"	"19"	"44150247"	"44174699"	"Sarcopterygii"	"Singleton"
"ENSG00000011426"	"-"	"7"	"36429415"	"36493400"	"Bilateria"	"Singleton"
"ENSG00000011451"	"-"	"19"	"15532319"	"15560762"	"Euteleostomi"	"Duplicate"
"ENSG00000011454"	"-"	"9"	"125703112"	"125867145"	"Euteleostomi"	"Duplicate"
"ENSG00000011465"	"-"	"12"	"91539025"	"91576900"	"Euteleostomi"	"Duplicate"
"ENSG00000011478"	"-"	"19"	"46195741"	"46207247"	"Euteleostomi"	"Duplicate"
"ENSG00000011485"	"-"	"19"	"46850251"	"46896238"	"Bilateria"	"Duplicate"
"ENSG00000011523"	"-"	"2"	"65283500"	"65314138"	"Euteleostomi"	"Duplicate"
"ENSG00000011566"	"-"	"2"	"39476407"	"39664453"	"Bilateria"	"Duplicate"
"ENSG00000011590"	"-"	"19"	"36195429"	"36207940"	"Euteleostomi"	"Duplicate"
"ENSG00000011600"	"-"	"19"	"36395303"	"36399197"	"Mammalia"	"Singleton"
"ENSG00000011638"	"-"	"16"	"21169698"	"21191937"	"Euteleostomi"	"Singleton"
"ENSG00000011677"	"-"	"X"	"151334706"	"151619830"	"Euteleostomi"	"Duplicate"
"ENSG00000012048"	"-"	"17"	"41196312"	"41277500"	"Chordata"	"Singleton"
"ENSG00000012061"	"-"	"19"	"45910591"	"45982086"	"FungiMetazoa"	"Singleton"
"ENSG00000012124"	"-"	"19"	"35810164"	"35838258"	"Euteleostomi"	"Duplicate"
"ENSG00000012174"	"-"	"X"	"21857754"	"21903542"	"Bilateria"	"Singleton"
"ENSG00000012211"	"-"	"X"	"49031151"	"49042845"	"Euteleostomi"	"Duplicate"
"ENSG00000012223"	"-"	"3"	"46477136"	"46526724"	"Eutheria"	"Duplicate"
"ENSG00000012232"	"-"	"8"	"28457986"	"28613116"	"Bilateria"	"Duplicate"
"ENSG00000012504"	"-"	"12"	"100867486"	"100958191"	"Euteleostomi"	"Duplicate"
"ENSG00000012660"	"-"	"6"	"53132196"	"53213947"	"Euteleostomi"	"Duplicate"
"ENSG00000012779"	"-"	"10"	"45869661"	"45941561"	"Euteleostomi"	"Duplicate"
"ENSG00000012822"	"-"	"12"	"54104903"	"54121529"	"Euteleostomi"	"Duplicate"
"ENSG00000012963"	"-"	"14"	"93673401"	"93695561"	"HomoPanGorilla"	"Duplicate"
"ENSG00000012983"	"-"	"14"	"50885219"	"51027844"	"Bilateria"	"Duplicate"
"ENSG00000013016"	"-"	"2"	"31456880"	"31492313"	"Euteleostomi"	"Duplicate"
"ENSG00000013275"	"-"	"19"	"40476912"	"40487348"	"FungiMetazoa"	"Singleton"
"ENSG00000013288"	"-"	"4"	"6576902"	"6625089"	"Bilateria"	"Duplicate"
"ENSG00000013293"	"-"	"3"	"170177372"	"170303863"	"Bilateria"	"Duplicate"
"ENSG00000013297"	"-"	"3"	"170136653"	"170578169"	"Euteleostomi"	"Singleton"
"ENSG00000013306"	"-"	"17"	"42396993"	"42402238"	"Euteleostomi"	"Duplicate"
"ENSG00000013364"	"-"	"16"	"29831715"	"29859355"	"Chordata"	"Singleton"
"ENSG00000013374"	"-"	"7"	"151038785"	"151075535"	"Bilateria"	"Singleton"
"ENSG00000013375"	"-"	"6"	"83870869"	"83903655"	"FungiMetazoa"	"Singleton"
"ENSG00000013392"	"-"	"6"	"83903098"	"83908651"	"Euteleostomi"	"Duplicate"
"ENSG00000013441"	"-"	"2"	"201717732"	"201729422"	"Amniota"	"Duplicate"
"ENSG00000013503"	"-"	"12"	"106751436"	"106903976"	"FungiMetazoa"	"Singleton"
"ENSG00000013523"	"-"	"14"	"77253588"	"77292589"	"Euteleostomi"	"Duplicate"
"ENSG00000013561"	"-"	"5"	"141337893"	"141369856"	"Bilateria"	"Duplicate"
"ENSG00000013563"	"-"	"X"	"153629579"	"153640449"	"Euteleostomi"	"Duplicate"
"ENSG00000013573"	"-"	"12"	"31226779"	"31257725"	"Bilateria"	"Duplicate"
"ENSG00000013583"	"-"	"12"	"13127798"	"13153207"	"Euteleostomi"	"Duplicate"
"ENSG00000013588"	"-"	"12"	"13043716"	"13070871"	"Mammalia"	"Duplicate"
"ENSG00000013619"	"-"	"X"	"149529689"	"149682448"	"Euteleostomi"	"Singleton"
"ENSG00000013725"	"-"	"11"	"60739115"	"60787849"	"Euteleostomi"	"Duplicate"
"ENSG00000013810"	"-"	"4"	"1723227"	"1746898"	"Euteleostomi"	"Duplicate"
"ENSG00000014123"	"-"	"6"	"96969471"	"97003152"	"Bilateria"	"Singleton"
"ENSG00000014138"	"-"	"11"	"65029233"	"65073060"	"FungiMetazoa"	"Singleton"
"ENSG00000014164"	"-"	"8"	"144519825"	"144623623"	"Bilateria"	"Duplicate"
"ENSG00000014216"	"-"	"11"	"64948037"	"64979477"	"Euteleostomi"	"Duplicate"
"ENSG00000014257"	"-"	"3"	"132036211"	"132087142"	"Euteleostomi"	"Duplicate"
"ENSG00000014641"	"-"	"2"	"63815743"	"63834331"	"Chordata"	"Duplicate"
"ENSG00000014824"	"-"	"4"	"41992489"	"42092474"	"Bilateria"	"Singleton"
"ENSG00000014914"	"-"	"1"	"149900543"	"149908791"	"Euteleostomi"	"Duplicate"
"ENSG00000014919"	"-"	"10"	"101471601"	"101491857"	"FungiMetazoa"	"Singleton"
"ENSG00000015133"	"-"	"14"	"91737667"	"91884188"	"Euteleostomi"	"Duplicate"
"ENSG00000015153"	"-"	"12"	"42550906"	"42632151"	"Euteleostomi"	"Duplicate"
"ENSG00000015171"	"-"	"10"	"180405"	"300577"	"Bilateria"	"Duplicate"
"ENSG00000015285"	"-"	"X"	"48534985"	"48549818"	"Euteleostomi"	"Duplicate"
"ENSG00000015413"	"-"	"16"	"89679716"	"89704839"	"Euteleostomi"	"Duplicate"
"ENSG00000015475"	"-"	"22"	"18216906"	"18257536"	"Tetrapoda"	"Singleton"
"ENSG00000015479"	"-"	"5"	"138609441"	"138667360"	"Euteleostomi"	"Duplicate"
"ENSG00000015520"	"-"	"7"	"44552134"	"44580914"	"Chordata"	"Duplicate"
"ENSG00000015532"	"-"	"17"	"48423453"	"48440499"	"Euteleostomi"	"Duplicate"
"ENSG00000015568"	"-"	"2"	"110550335"	"110615272"	"HomoSapiens"	"Duplicate"
"ENSG00000015592"	"-"	"8"	"27092840"	"27115937"	"Euteleostomi"	"Duplicate"
"ENSG00000015676"	"-"	"7"	"44418720"	"44530479"	"Bilateria"	"Duplicate"
"ENSG00000016082"	"-"	"5"	"50678921"	"50690564"	"Euteleostomi"	"Duplicate"
"ENSG00000016391"	"-"	"3"	"53846362"	"53880417"	"Bilateria"	"Singleton"
"ENSG00000016402"	"-"	"6"	"137321108"	"137366298"	"Euteleostomi"	"Duplicate"
"ENSG00000016490"	"-"	"1"	"86934051"	"86965972"	"Theria"	"Duplicate"
"ENSG00000016602"	"-"	"1"	"87012761"	"87046437"	"Theria"	"Duplicate"
"ENSG00000016864"	"-"	"3"	"52728505"	"52740048"	"Euteleostomi"	"Duplicate"
"ENSG00000017260"	"-"	"3"	"130569439"	"130735556"	"Euteleostomi"	"Duplicate"
"ENSG00000017373"	"-"	"17"	"36686251"	"36762183"	"Euteleostomi"	"Duplicate"
"ENSG00000017427"	"-"	"12"	"102789645"	"102874423"	"Euteleostomi"	"Duplicate"
"ENSG00000017483"	"-"	"X"	"48316920"	"48328644"	"Euteleostomi"	"Duplicate"
"ENSG00000017621"	"-"	"X"	"49019061"	"49024822"	"Euteleostomi"	"Duplicate"
"ENSG00000017797"	"-"	"18"	"9475007"	"9538114"	"Bilateria"	"Duplicate"
"ENSG00000018189"	"-"	"4"	"71569921"	"71673032"	"Euteleostomi"	"Duplicate"
"ENSG00000018236"	"-"	"12"	"41086244"	"41466220"	"Euteleostomi"	"Duplicate"
"ENSG00000018280"	"-"	"2"	"219246752"	"219261617"	"Euteleostomi"	"Duplicate"
"ENSG00000018408"	"-"	"3"	"149235022"	"149454501"	"Euteleostomi"	"Duplicate"
"ENSG00000018510"	"-"	"2"	"178257372"	"178408564"	"Bilateria"	"Duplicate"
"ENSG00000018610"	"-"	"X"	"118672112"	"118699397"	"Bilateria"	"Singleton"
"ENSG00000018625"	"-"	"1"	"160085549"	"160113381"	"Mammalia"	"Duplicate"
"ENSG00000018699"	"-"	"2"	"32853099"	"33046118"	"FungiMetazoa"	"Singleton"
"ENSG00000018869"	"-"	"19"	"56887413"	"56904914"	"Eutheria"	"Duplicate"
"ENSG00000019102"	"-"	"11"	"124617368"	"124622134"	"Euteleostomi"	"Duplicate"
"ENSG00000019144"	"-"	"11"	"118477155"	"118528741"	"Euteleostomi"	"Duplicate"
"ENSG00000019169"	"-"	"2"	"119699742"	"119752236"	"Euteleostomi"	"Duplicate"
"ENSG00000019186"	"-"	"20"	"52769988"	"52790512"	"Euteleostomi"	"Duplicate"
"ENSG00000019485"	"-"	"11"	"45115564"	"45247734"	"Euteleostomi"	"Duplicate"
"ENSG00000019505"	"-"	"11"	"45261852"	"45307870"	"Euteleostomi"	"Duplicate"
"ENSG00000019549"	"-"	"8"	"49830249"	"49834299"	"Euteleostomi"	"Duplicate"
"ENSG00000019582"	"-"	"5"	"149781200"	"149792492"	"Euteleostomi"	"Singleton"
"ENSG00000019991"	"-"	"7"	"81328322"	"81399754"	"Euteleostomi"	"Duplicate"
"ENSG00000019995"	"-"	"10"	"126630692"	"126676758"	"Bilateria"	"Duplicate"
"ENSG00000020129"	"-"	"1"	"36023074"	"36032875"	"Bilateria"	"Singleton"
"ENSG00000020181"	"-"	"8"	"37641709"	"37702414"	"Euteleostomi"	"Duplicate"
"ENSG00000020256"	"-"	"20"	"50668202"	"50820847"	"Bilateria"	"Duplicate"
"ENSG00000020426"	"-"	"14"	"61201460"	"61436671"	"FungiMetazoa"	"Singleton"
"ENSG00000020577"	"-"	"14"	"55033815"	"55260033"	"Euteleostomi"	"Duplicate"
"ENSG00000020633"	"-"	"1"	"25226002"	"25291612"	"Euteleostomi"	"Duplicate"
"ENSG00000020922"	"-"	"11"	"94152895"	"94227074"	"FungiMetazoa"	"Singleton"
"ENSG00000021300"	"-"	"11"	"73357223"	"73373864"	"Euteleostomi"	"Duplicate"
"ENSG00000021355"	"-"	"6"	"2832566"	"2842240"	"Euteleostomi"	"Duplicate"
"ENSG00000021461"	"-"	"7"	"99425636"	"99463718"	"Simiiformes"	"Duplicate"
"ENSG00000021488"	"-"	"19"	"33321415"	"33360672"	"Bilateria"	"Duplicate"
"ENSG00000021574"	"-"	"2"	"32288680"	"32382706"	"Bilateria"	"Duplicate"
"ENSG00000021645"	"-"	"14"	"78708734"	"80330762"	"Euteleostomi"	"Duplicate"
"ENSG00000021762"	"-"	"11"	"3108346"	"3187969"	"Euteleostomi"	"Duplicate"
"ENSG00000021776"	"-"	"15"	"35147732"	"35262040"	"Bilateria"	"Duplicate"
"ENSG00000021826"	"-"	"2"	"211342406"	"211543831"	"Bilateria"	"Duplicate"
"ENSG00000021852"	"-"	"1"	"57394883"	"57431813"	"Euteleostomi"	"Duplicate"
"ENSG00000022267"	"-"	"X"	"135229559"	"135293518"	"Euteleostomi"	"Duplicate"
"ENSG00000022277"	"-"	"20"	"55043647"	"55093943"	"Bilateria"	"Singleton"
"ENSG00000022355"	"-"	"5"	"161274197"	"161326975"	"Euteleostomi"	"Duplicate"
"ENSG00000022556"	"-"	"19"	"55464498"	"55512510"	"Simiiformes"	"Duplicate"
"ENSG00000022567"	"-"	"8"	"142217265"	"142318404"	"Chordata"	"Duplicate"
"ENSG00000022840"	"-"	"12"	"120971283"	"121015397"	"FungiMetazoa"	"Singleton"
"ENSG00000022976"	"-"	"14"	"102783714"	"102809044"	"Chordata"	"Singleton"
"ENSG00000023041"	"-"	"10"	"114190058"	"114206672"	"Bilateria"	"Duplicate"
"ENSG00000023171"	"-"	"11"	"123396344"	"123498482"	"Euteleostomi"	"Duplicate"
"ENSG00000023191"	"-"	"11"	"494512"	"507300"	"Euteleostomi"	"Duplicate"
"ENSG00000023228"	"-"	"2"	"206979541"	"207024327"	"Bilateria"	"Singleton"
"ENSG00000023287"	"-"	"8"	"53535016"	"53658403"	"Bilateria"	"Singleton"
"ENSG00000023318"	"-"	"9"	"102741461"	"102861322"	"Bilateria"	"Duplicate"
"ENSG00000023330"	"-"	"3"	"52232102"	"52248343"	"Euteleostomi"	"Duplicate"
"ENSG00000023445"	"-"	"11"	"102188215"	"102210134"	"Eutheria"	"Duplicate"
"ENSG00000023516"	"-"	"13"	"42846289"	"42897396"	"Euteleostomi"	"Duplicate"
"ENSG00000023572"	"-"	"1"	"193065598"	"193075244"	"Bilateria"	"Duplicate"
"ENSG00000023608"	"-"	"14"	"62229075"	"62263146"	"Chordata"	"Singleton"
"ENSG00000023697"	"-"	"12"	"16064106"	"16190220"	"Bilateria"	"Singleton"
"ENSG00000023734"	"-"	"12"	"16035325"	"16056412"	"Bilateria"	"Duplicate"
"ENSG00000023839"	"-"	"10"	"101542489"	"101611949"	"Chordata"	"Duplicate"
"ENSG00000023892"	"-"	"6"	"35265595"	"35289548"	"Euteleostomi"	"Duplicate"
"ENSG00000023902"	"-"	"1"	"150121373"	"150136916"	"Euteleostomi"	"Duplicate"
"ENSG00000023909"	"-"	"1"	"94350761"	"94374966"	"Bilateria"	"Singleton"
"ENSG00000024048"	"-"	"6"	"42531800"	"42661242"	"Bilateria"	"Duplicate"
"ENSG00000024422"	"-"	"19"	"48216600"	"48246391"	"Euteleostomi"	"Duplicate"
"ENSG00000024526"	"-"	"1"	"68939835"	"68962904"	"Euteleostomi"	"Duplicate"
"ENSG00000024862"	"-"	"6"	"139094657"	"139114456"	"Euteleostomi"	"Duplicate"
"ENSG00000025039"	"-"	"6"	"90074355"	"90121989"	"Euteleostomi"	"Duplicate"
"ENSG00000025156"	"-"	"6"	"122720691"	"122754264"	"Euteleostomi"	"Duplicate"
"ENSG00000025293"	"-"	"20"	"34359896"	"34538303"	"Euteleostomi"	"Duplicate"
"ENSG00000025423"	"-"	"12"	"57145945"	"57181574"	"Theria"	"Duplicate"
"ENSG00000025434"	"-"	"11"	"47269851"	"47290396"	"Euteleostomi"	"Duplicate"
"ENSG00000025708"	"-"	"22"	"50964181"	"50968485"	"Euteleostomi"	"Singleton"
"ENSG00000025770"	"-"	"22"	"50946645"	"50961901"	"Chordata"	"Singleton"
"ENSG00000025772"	"-"	"20"	"43570771"	"43589127"	"Euteleostomi"	"Duplicate"
"ENSG00000025796"	"-"	"6"	"108188960"	"108279393"	"FungiMetazoa"	"Singleton"
"ENSG00000025800"	"-"	"1"	"32573639"	"32642169"	"Euteleostomi"	"Duplicate"
"ENSG00000026025"	"-"	"10"	"17270258"	"17279592"	"Euteleostomi"	"Duplicate"
"ENSG00000026036"	"-"	"20"	"62290653"	"62330037"	"HomoSapiens"	"Duplicate"
"ENSG00000026103"	"-"	"10"	"90750414"	"90775542"	"Euteleostomi"	"Singleton"
"ENSG00000026297"	"-"	"6"	"167342992"	"167370679"	"HomoSapiens"	"Duplicate"
"ENSG00000026508"	"-"	"11"	"35160417"	"35253949"	"Euteleostomi"	"Duplicate"
"ENSG00000026559"	"-"	"20"	"49620193"	"49639666"	"Euteleostomi"	"Duplicate"
"ENSG00000026652"	"-"	"6"	"161551011"	"161695093"	"Euteleostomi"	"Duplicate"
"ENSG00000026751"	"-"	"1"	"160709037"	"160724611"	"Theria"	"Duplicate"
"ENSG00000026950"	"-"	"6"	"26402465"	"26415444"	"Catarrhini"	"Duplicate"
"ENSG00000027001"	"-"	"13"	"24304328"	"24463558"	"FungiMetazoa"	"Singleton"
"ENSG00000027075"	"-"	"14"	"61654277"	"62017694"	"Euteleostomi"	"Duplicate"
"ENSG00000027644"	"-"	"1"	"156809855"	"156828810"	"Euteleostomi"	"Duplicate"
"ENSG00000027697"	"-"	"6"	"137518621"	"137540586"	"Sarcopterygii"	"Singleton"
"ENSG00000027847"	"-"	"5"	"177027101"	"177037348"	"Bilateria"	"Duplicate"
"ENSG00000027869"	"-"	"1"	"156776035"	"156786654"	"Euteleostomi"	"Duplicate"
"ENSG00000028116"	"-"	"2"	"58134786"	"58387055"	"Euteleostomi"	"Duplicate"
"ENSG00000028137"	"-"	"1"	"12227060"	"12269285"	"Euteleostomi"	"Duplicate"
"ENSG00000028203"	"-"	"12"	"95611522"	"95696566"	"Chordata"	"Singleton"
"ENSG00000028277"	"-"	"19"	"42590263"	"42700737"	"Euteleostomi"	"Duplicate"
"ENSG00000028310"	"-"	"5"	"850406"	"892939"	"Euteleostomi"	"Duplicate"
"ENSG00000028528"	"-"	"15"	"64386322"	"64438289"	"Euteleostomi"	"Duplicate"
"ENSG00000028839"	"-"	"6"	"134273308"	"134311570"	"Bilateria"	"Duplicate"
"ENSG00000029153"	"-"	"12"	"27485787"	"27576241"	"Euteleostomi"	"Duplicate"
"ENSG00000029363"	"-"	"6"	"136578001"	"136610989"	"Euteleostomi"	"Duplicate"
"ENSG00000029364"	"-"	"14"	"69864732"	"69929105"	"Bilateria"	"Singleton"
"ENSG00000029534"	"-"	"8"	"41510739"	"41754280"	"Euteleostomi"	"Duplicate"
"ENSG00000029559"	"-"	"4"	"88720733"	"88733074"	"Sarcopterygii"	"Singleton"
"ENSG00000029639"	"-"	"6"	"155578643"	"155635627"	"Bilateria"	"Duplicate"
"ENSG00000029725"	"-"	"17"	"5185558"	"5289129"	"Chordata"	"Duplicate"
"ENSG00000029993"	"-"	"X"	"150148982"	"150159248"	"Euteleostomi"	"Duplicate"
"ENSG00000030066"	"-"	"11"	"47799639"	"47870107"	"Bilateria"	"Singleton"
"ENSG00000030110"	"-"	"6"	"33540329"	"33548019"	"Euteleostomi"	"Duplicate"
"ENSG00000030304"	"-"	"9"	"113431051"	"113563859"	"Bilateria"	"Duplicate"
"ENSG00000030419"	"-"	"2"	"213864429"	"214017151"	"Euteleostomi"	"Duplicate"
"ENSG00000030582"	"-"	"17"	"42422614"	"42430470"	"Bilateria"	"Singleton"
"ENSG00000031003"	"-"	"5"	"137273649"	"137387650"	"Euteleostomi"	"Duplicate"
"ENSG00000031081"	"-"	"3"	"119013220"	"119139561"	"Euteleostomi"	"Duplicate"
"ENSG00000031691"	"-"	"6"	"49431091"	"49460820"	"Euteleostomi"	"Singleton"
"ENSG00000031698"	"-"	"1"	"109756540"	"109780791"	"FungiMetazoa"	"Singleton"
"ENSG00000031823"	"-"	"19"	"5916150"	"5978153"	"Euteleostomi"	"Duplicate"
"ENSG00000032219"	"-"	"14"	"58765103"	"58840605"	"Euteleostomi"	"Duplicate"
"ENSG00000032389"	"-"	"2"	"3192696"	"3381653"	"Bilateria"	"Singleton"
"ENSG00000032444"	"-"	"19"	"7598890"	"7626650"	"Euteleostomi"	"Duplicate"
"ENSG00000032742"	"-"	"13"	"21140585"	"21265503"	"Bilateria"	"Singleton"
"ENSG00000033011"	"-"	"16"	"5083703"	"5137380"	"HomoPanGorilla"	"Duplicate"
"ENSG00000033030"	"-"	"12"	"122957417"	"122985518"	"Bilateria"	"Singleton"
"ENSG00000033050"	"-"	"7"	"150904923"	"150924316"	"FungiMetazoa"	"Singleton"
"ENSG00000033100"	"-"	"7"	"150929575"	"150935908"	"Euteleostomi"	"Duplicate"
"ENSG00000033122"	"-"	"1"	"70034081"	"70617628"	"Euteleostomi"	"Duplicate"
"ENSG00000033170"	"-"	"14"	"65877310"	"66210839"	"Bilateria"	"Singleton"
"ENSG00000033178"	"-"	"4"	"68478370"	"68566897"	"Euteleostomi"	"Duplicate"
"ENSG00000033327"	"-"	"11"	"77926343"	"78129394"	"Eutheria"	"Duplicate"
"ENSG00000033627"	"-"	"17"	"40610862"	"40674629"	"Bilateria"	"Duplicate"
"ENSG00000033800"	"-"	"15"	"68346517"	"68483096"	"Euteleostomi"	"Duplicate"
"ENSG00000033867"	"-"	"3"	"27414214"	"27525911"	"Euteleostomi"	"Duplicate"
"ENSG00000034053"	"-"	"15"	"29129629"	"29410518"	"Euteleostomi"	"Duplicate"
"ENSG00000034152"	"-"	"17"	"21187984"	"21218552"	"Euteleostomi"	"Duplicate"
"ENSG00000034239"	"-"	"8"	"49623348"	"49647870"	"Theria"	"Duplicate"
"ENSG00000034510"	"-"	"2"	"85132749"	"85133795"	"Tetrapoda"	"Duplicate"
"ENSG00000034533"	"-"	"3"	"130732719"	"130746493"	"Bilateria"	"Singleton"
"ENSG00000034677"	"-"	"8"	"101269288"	"101348446"	"Euteleostomi"	"Duplicate"
"ENSG00000034693"	"-"	"6"	"143771944"	"143811147"	"Bilateria"	"Singleton"
"ENSG00000034713"	"-"	"16"	"75600249"	"75611779"	"Bilateria"	"Duplicate"
"ENSG00000034971"	"-"	"1"	"171604557"	"171621823"	"Chordata"	"Duplicate"
"ENSG00000035115"	"-"	"2"	"217730"	"266398"	"FungiMetazoa"	"Singleton"
"ENSG00000035141"	"-"	"2"	"70523107"	"70529222"	"Bilateria"	"Singleton"
"ENSG00000035403"	"-"	"10"	"75757872"	"75879918"	"Bilateria"	"Duplicate"
"ENSG00000035499"	"-"	"5"	"59892739"	"59996017"	"Euteleostomi"	"Duplicate"
"ENSG00000035664"	"-"	"15"	"64199235"	"64364232"	"Euteleostomi"	"Duplicate"
"ENSG00000035681"	"-"	"8"	"59496063"	"59572403"	"Bilateria"	"Duplicate"
"ENSG00000035687"	"-"	"1"	"244571796"	"244615436"	"Euteleostomi"	"Duplicate"
"ENSG00000035720"	"-"	"4"	"68424446"	"68473055"	"Euteleostomi"	"Duplicate"
"ENSG00000035862"	"-"	"17"	"76849059"	"76921469"	"Euteleostomi"	"Duplicate"
"ENSG00000035928"	"-"	"4"	"39289076"	"39367995"	"FungiMetazoa"	"Singleton"
"ENSG00000036054"	"-"	"3"	"99979844"	"100044095"	"Bilateria"	"Singleton"
"ENSG00000036257"	"-"	"2"	"225334867"	"225450110"	"Bilateria"	"Duplicate"
"ENSG00000036448"	"-"	"8"	"1993155"	"2113475"	"Euteleostomi"	"Duplicate"
"ENSG00000036473"	"-"	"X"	"38211798"	"38280703"	"FungiMetazoa"	"Singleton"
"ENSG00000036530"	"-"	"14"	"100150641"	"100193638"	"Bilateria"	"Duplicate"
"ENSG00000036549"	"-"	"1"	"78028101"	"78149104"	"Bilateria"	"Singleton"
"ENSG00000036565"	"-"	"8"	"20002366"	"20040717"	"Euteleostomi"	"Duplicate"
"ENSG00000036672"	"-"	"11"	"119225925"	"119252436"	"Euteleostomi"	"Duplicate"
"ENSG00000036828"	"-"	"3"	"121902530"	"122005342"	"Euteleostomi"	"Duplicate"
"ENSG00000037241"	"-"	"5"	"172385732"	"172396774"	"Sarcopterygii"	"Duplicate"
"ENSG00000037280"	"-"	"5"	"180028506"	"180076624"	"Euteleostomi"	"Duplicate"
"ENSG00000037474"	"-"	"5"	"6599352"	"6633404"	"FungiMetazoa"	"Singleton"
"ENSG00000037637"	"-"	"1"	"16573334"	"16678949"	"Bilateria"	"Singleton"
"ENSG00000037749"	"-"	"5"	"153418466"	"153600038"	"Euteleostomi"	"Duplicate"
"ENSG00000037757"	"-"	"19"	"13875346"	"13885096"	"FungiMetazoa"	"Singleton"
"ENSG00000037897"	"-"	"12"	"58162254"	"58166576"	"FungiMetazoa"	"Singleton"
"ENSG00000037965"	"-"	"12"	"54402832"	"54407570"	"Euteleostomi"	"Duplicate"
"ENSG00000038002"	"-"	"4"	"178351924"	"178363657"	"Bilateria"	"Duplicate"
"ENSG00000038210"	"-"	"4"	"25162263"	"25280714"	"Euteleostomi"	"Duplicate"
"ENSG00000038219"	"-"	"4"	"13570362"	"13629347"	"Euteleostomi"	"Duplicate"
"ENSG00000038274"	"-"	"5"	"162930120"	"162946342"	"Euteleostomi"	"Singleton"
"ENSG00000038295"	"-"	"4"	"166794410"	"167025047"	"Euteleostomi"	"Duplicate"
"ENSG00000038358"	"-"	"16"	"67906926"	"67918406"	"Bilateria"	"Singleton"
"ENSG00000038382"	"-"	"5"	"14143811"	"14532235"	"Euteleostomi"	"Duplicate"
"ENSG00000038427"	"-"	"5"	"82767284"	"82878122"	"Euteleostomi"	"Duplicate"
"ENSG00000038532"	"-"	"16"	"11038345"	"11276046"	"Bilateria"	"Singleton"
"ENSG00000038945"	"-"	"8"	"15965387"	"16424999"	"Euteleostomi"	"Duplicate"
"ENSG00000039068"	"-"	"16"	"68771128"	"68869451"	"Amniota"	"Duplicate"
"ENSG00000039123"	"-"	"5"	"54603588"	"54721409"	"Bilateria"	"Duplicate"
"ENSG00000039139"	"-"	"5"	"13690440"	"13944652"	"Chordata"	"Duplicate"
"ENSG00000039319"	"-"	"5"	"79703832"	"79775169"	"Euteleostomi"	"Duplicate"
"ENSG00000039523"	"-"	"16"	"67552321"	"67580691"	"Euteleostomi"	"Duplicate"
"ENSG00000039537"	"-"	"5"	"41142336"	"41261540"	"Euteleostomi"	"Duplicate"
"ENSG00000039560"	"-"	"5"	"34656342"	"34832732"	"Euteleostomi"	"Duplicate"
"ENSG00000039600"	"-"	"5"	"157052687"	"157098488"	"Euteleostomi"	"Singleton"
"ENSG00000039650"	"-"	"19"	"50364461"	"50371166"	"Bilateria"	"Duplicate"
"ENSG00000039987"	"-"	"19"	"12862516"	"12869272"	"Euteleostomi"	"Duplicate"
"ENSG00000040199"	"-"	"16"	"71671738"	"71758604"	"Euteleostomi"	"Duplicate"
"ENSG00000040275"	"-"	"5"	"169010638"	"169031782"	"Chordata"	"Singleton"
"ENSG00000040341"	"-"	"8"	"74332604"	"74659943"	"Euteleostomi"	"Duplicate"
"ENSG00000040531"	"-"	"17"	"3539762"	"3564836"	"FungiMetazoa"	"Singleton"
"ENSG00000040608"	"-"	"22"	"20228938"	"20270769"	"Euteleostomi"	"Duplicate"
"ENSG00000040633"	"-"	"17"	"7138347"	"7143041"	"Euteleostomi"	"Duplicate"
"ENSG00000040731"	"-"	"5"	"24487209"	"24645087"	"Sarcopterygii"	"Duplicate"
"ENSG00000040933"	"-"	"2"	"99061317"	"99210853"	"Euteleostomi"	"Duplicate"
"ENSG00000041353"	"-"	"18"	"52385091"	"52562747"	"Euteleostomi"	"Duplicate"
"ENSG00000041357"	"-"	"15"	"78832747"	"78841604"	"FungiMetazoa"	"Singleton"
"ENSG00000041515"	"-"	"13"	"109248500"	"109860355"	"Bilateria"	"Duplicate"
"ENSG00000041802"	"-"	"3"	"194361517"	"194393206"	"Bilateria"	"Duplicate"
"ENSG00000041880"	"-"	"3"	"51976361"	"51982883"	"Bilateria"	"Duplicate"
"ENSG00000041982"	"-"	"9"	"117782806"	"117880536"	"Chordata"	"Duplicate"
"ENSG00000041988"	"-"	"1"	"6684926"	"6695646"	"Euteleostomi"	"Duplicate"
"ENSG00000042062"	"-"	"20"	"49202645"	"49308065"	"Euteleostomi"	"Duplicate"
"ENSG00000042088"	"-"	"14"	"90421283"	"90511106"	"Bilateria"	"Singleton"
"ENSG00000042286"	"-"	"10"	"71857979"	"71892690"	"Chordata"	"Singleton"
"ENSG00000042304"	"-"	"2"	"228474806"	"228498036"	"Eutheria"	"Singleton"
"ENSG00000042317"	"-"	"14"	"88851268"	"88936694"	"Chordata"	"Singleton"
"ENSG00000042429"	"-"	"11"	"93517393"	"93547861"	"Bilateria"	"Singleton"
"ENSG00000042445"	"-"	"2"	"85569211"	"85581743"	"Chordata"	"Singleton"
"ENSG00000042493"	"-"	"2"	"85621871"	"85645555"	"Euteleostomi"	"Duplicate"
"ENSG00000042753"	"-"	"19"	"47341393"	"47354249"	"Bilateria"	"Duplicate"
