	HUGO_symbol	seqnames	start	end	GeneAge	BirthType	Handsaker_WholeGeneLoss	Zarrei_WholeGeneLoss	Abyzov_WholeGeneLoss	Handsaker_ExonicLoss	Zarrei_ExonicLoss	Abyzov_ExonicLoss	Handsaker_IntronicLoss	Zarrei_IntronicLoss	Abyzov_IntronicLoss
ENSG00000156253	RWDD2B	21	30376705	30391699	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000136931	NR5A1	9	127243516	127269709	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000101665	SMAD7	18	46446223	46477081	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000196227	FAM217B	20	58508819	58523735	Euteleostomi	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000132670	PTPRA	20	2844830	3019722	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000132825	PPP1R3D	20	58511894	58515352	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000128739	SNRPN	15	25068794	25223870	Eutheria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
ENSG00000148200	NR6A1	9	127279554	127533589	Chordata	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ENSG00000124215	CDH26	20	58533471	58609066	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000159496	RGL4	22	24030323	24041363	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000064601	CTSA	20	44518783	44527459	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000185585	OLFML2A	9	127539437	127577164	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000156256	USP16	21	30396950	30426809	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000141446	ESCO1	18	19109242	19180845	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000121741	ZMYM2	13	20532810	20665968	Eutheria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000137804	NUSAP1	15	41624892	41673248	Chordata	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000197361	FBXL22	15	63889552	63894627	Euteleostomi	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000136918	WDR38	9	127615755	127620160	Chordata	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000080503	SMARCA2	9	2015342	2193624	Chordata	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
ENSG00000136942	RPL35	9	127620159	127624260	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000136950	ARPC5L	9	127624409	127640003	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000187792	ZNF70	22	24083769	24093279	Chordata	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000167088	SNRPD1	18	19192228	19210417	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000128218	VPREB3	22	24094930	24096655	Amniota	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000138592	USP8	15	50716577	50793280	Chordata	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000179242	CDH4	20	59827482	60515673	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
ENSG00000136935	GOLGA1	9	127640646	127710771	Bilateria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000169314	C22orf15	22	24105208	24108048	Euteleostomi	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000173281	PPP1R3B	8	8993765	9009084	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000103657	HERC1	15	63900817	64126141	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000158201	ABHD3	18	19230858	19284766	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000250479	CHCHD10	22	24108021	24110630	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000124253	PCK1	20	56136136	56141513	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000121743	GJA3	13	20712394	20735188	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000141627	DYM	18	46570039	46987717	Bilateria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ENSG00000165474	GJB2	13	20761609	20767037	Amniota	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000140553	UNC45A	15	91473410	91497323	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000099953	MMP11	22	24110413	24126503	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000121742	GJB6	13	20796110	20806534	Amniota	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000173611	SCAI	9	127704887	127905785	Bilateria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000156261	CCT8	21	30428126	30446118	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000173273	TNKS	8	9413424	9639856	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000130699	TAF4	20	60528525	60640866	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000147852	VLDLR	9	2621834	2660053	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000165475	CRYL1	13	20977806	21099996	Bilateria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000035664	DAPK2	15	64199235	64364232	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000137806	NDUFAF1	15	41679551	41694717	Bilateria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000099956	SMARCB1	22	24129150	24176703	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000177576	C18orf32	18	47008028	47013622	Chordata	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000125787	GNRH2	20	3024268	3026393	Eutheria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000119414	PPP6C	9	127908852	127952218	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ENSG00000137815	RTF1	15	41700606	41775761	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000101752	MIB1	18	19284918	19450918	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000124256	ZBP1	20	56178902	56195632	Eutheria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000166797	FAM96A	15	64364758	64386217	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000099958	DERL3	22	24176690	24181315	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000168263	KCNV2	9	2717502	2730037	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000215472	RPL17-C18orf32	18	47008051	47017956	Amniota	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000125901	MRPS26	20	3026591	3028900	Euteleostomi	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000101405	OXT	20	3052266	3053163	Eutheria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000149657	LSM14B	20	60697517	60710434	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000170236	USP50	15	50792759	50838905	Chordata	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000101200	AVP	20	3063202	3065370	Eutheria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000136933	RABEPK	9	127962821	127996437	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000147535	PPAPDC1B	8	38120648	38126761	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000080608	KIAA0020	9	2720469	2844241	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000032742	IFT88	13	21140585	21265503	Bilateria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000044574	HSPA5	9	127997132	128003609	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000156265	MAP3K7CL	21	30449792	30548210	Euteleostomi	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000214265	SNURF	15	25200181	25245423	HomoSapiens	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000124225	PMEPA1	20	56223448	56286592	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000175806	MSRA	8	9911778	10286401	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000172458	IL17D	13	21276266	21297237	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000028528	SNX1	15	64386322	64438289	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000133460	SLC2A11	22	24198890	24228496	HomoSapiens	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000092439	TRPM7	15	50844670	50979012	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000169762	TAPT1	4	16162128	16229033	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000150456	N6AMT2	13	21302870	21348097	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000101182	PSMA7	20	60711791	60718496	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000114062	UBE3A	15	25582381	25684128	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000156273	BACH1	21	30566392	31003071	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ENSG00000124237	C20orf85	20	56725960	56736206	Chordata	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000080298	RFX3	9	3218297	3526004	Chordata	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ENSG00000100979	PLTP	20	44527399	44540794	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ENSG00000137825	ITPKA	15	41785591	41795747	Chordata	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000124227	ANKRD60	20	56793551	56803709	Chordata	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000132953	XPO4	13	21351469	21477187	Bilateria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000185019	UBOX5	20	3088219	3140842	Bilateria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000203286		9	3452305	3469181	Simiiformes	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000123908	AGO2	8	141541264	141645718	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ENSG00000187954	CYHR1	8	145674965	145691060	Bilateria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000240972	MIF	22	24236191	24237414	Bilateria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000141448	GATA6	18	19749404	19782491	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000215251	FASTKD5	20	3127165	3140543	Bilateria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000062524	LTK	15	41795836	41806085	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000133433	GSTT2B	22	24299601	24303373	HomoSapiens	Duplicate	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000088899		20	3143263	3154192	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000212710	CTAGE1	18	19993564	19997878	Simiiformes	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000107249	GLIS3	9	3824127	4348392	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ENSG00000150457	LATS2	13	21547171	21635686	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000099974	DDTL	22	24309089	24314721	Simiiformes	Duplicate	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
ENSG00000184647	PRSS55	8	10383056	10411676	Eutheria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000198171	DDRGK1	20	3170996	3185331	Bilateria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000099977	DDT	22	24313554	24322660	Simiiformes	Duplicate	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000184402	SS18L1	20	60718822	60757540	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000150459	SAP18	13	21714653	21723221	Bilateria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000145321	GC	4	72607410	72669758	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000183638	RP1L1	8	10463859	10569697	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000099984	GSTT2	22	24322339	24326106	HomoSapiens	Duplicate	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000171060	C8orf74	8	10530147	10558103	Chordata	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000171189	GRIK1	21	30909254	31312351	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000125877	ITPA	20	3189514	3204516	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000165219	GAPVD1	9	128024073	128129486	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000101670	LIPG	18	47087069	47119272	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000165480	SKA3	13	21727734	21750741	Euteleostomi	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000106688	SLC1A1	9	4490444	4587469	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000172007	RAB33B	4	140374386	140397763	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000101773	RBBP8	18	20378224	20606451	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
ENSG00000138600	SPPL2A	15	50999506	51058005	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000184508	HDDC3	15	91474148	91475799	Bilateria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000124209	RAB22A	20	56884752	56942563	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000147548	WHSC1L1	8	38127215	38239790	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
ENSG00000157734	SNX22	15	64443914	64449680	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000185015	CA13	8	86132816	86196302	Tetrapoda	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000156282	CLDN17	21	31538241	31538971	Amniota	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000173141	MRP63	13	21750784	21753223	Euteleostomi	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000156284	CLDN8	21	31586324	31588391	Amniota	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000188694	KRTAP24-1	21	31653629	31655276	Eutheria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000167702	KIFC2	8	145691426	145699585	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000166965	RCCD1	15	91498100	91506349	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000197683	KRTAP26-1	21	31691452	31692607	Mammalia	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000166794	PPIB	15	64448011	64455404	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000206107	KRTAP27-1	21	31709331	31710012	Eutheria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000186980	KRTAP23-1	21	31720717	31720924	Hominoidea	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000182816	KRTAP13-2	21	31743709	31744557	Hominoidea	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000145391	SETD7	4	140417095	140527853	Euteleostomi	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000198390	KRTAP13-1	21	31768392	31769136	Hominoidea	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000171044	XKR6	8	10753555	11058875	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000186971	KRTAP13-4	21	31802572	31803216	Simiiformes	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000186970	KRTAP15-1	21	31812597	31813070	Eutheria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000170006	TMEM154	4	153539784	153601317	Amniota	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000180776	ZDHHC20	13	21950263	22033509	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000186965	KRTAP19-2	21	31859362	31859755	Hominidae	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000103932	RPAP1	15	41809374	41836467	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000124164	VAPB	20	56964178	57026157	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000244025	KRTAP19-3	21	31863782	31864275	HomoPanGorilla	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000101181	MTG2	20	60758085	60778624	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000186977	KRTAP19-5	21	31873975	31874435	Hominoidea	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000244362	KRTAP19-7	21	31933194	31933633	Hominoidea	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000206106	KRTAP22-2	21	31962424	31962716	Catarrhini	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000169989	TIGD4	4	153690506	153700916	Sarcopterygii	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000106686	SPATA6L	9	4553386	4666674	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000145348	TBCK	4	106962756	107242652	FungiMetazoa	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
ENSG00000186924	KRTAP22-1	21	31973414	31973612	Catarrhini	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000099991	CABIN1	22	24407642	24574596	Chordata	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000244624	KRTAP20-1	21	31988750	31989003	Hominoidea	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000206105	KRTAP20-4	21	31992946	31993169	HomoPanGorilla	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000088836	SLC4A11	20	3208063	3219836	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000206104	KRTAP20-3	21	32015183	32015455	Hominoidea	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000206190	ATP10A	15	25922420	26110317	Chordata	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ENSG00000104643	MTMR9	8	11141925	11185646	Bilateria	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000187026	KRTAP21-2	21	32119112	32119551	Catarrhini	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000165487	MICU2	13	22066836	22178353	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000183640	KRTAP8-1	21	32185016	32185570	Eutheria	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000164113	ADAD1	4	123300121	123350957	Euteleostomi	Duplicate	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ENSG00000182591	KRTAP11-1	21	32252966	32253874	Mammalia	Singleton	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
